review_track,track_priority,paper_id,title,year,venue,primary_category,paper_type,scope_relation,primary_url,note_path,minimum_review_status,attack_evidence_status,attack_role,attack_instance_coding_required,reviewer,review_date,adjudication_note,assistant_review_status,recommended_scope,recommended_category,review_outcome,evidence_locators
cross_category,67,zou2025blocka2a,BlockA2A: Towards Secure and Verifiable Agent-to-Agent Interoperability,2025,arXiv,defense,Defense; Theoretical analysis; Evaluation,core_security,https://arxiv.org/abs/2508.01332,papers/defenses/arxiv/2025_zou_blocka2a.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_major_patch. Keep defense/system primary; record v3 and preprint status; do not treat “guarantees” or Byzantine flagging as a classical consensus theorem; explicitly list ledger/oracle/endpoint adoption assumptions and avoid “first” claims without independent verification.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_major_patch,"arXiv abstract for architecture, DOE, attack classes, and sub-second overhead; paper Secs. 3–6 for components and prototype tables. Exact locator validation remains for author signoff."
cross_category,68,jo2025byzantinerobust,Byzantine-Robust Decentralized Coordination of LLM Agents,2025,arXiv,defense,Defense; Theoretical analysis; Evaluation,core_security,https://arxiv.org/abs/2507.14928,papers/defenses/arxiv/2025_jo_byzantine_robust.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_major_patch. Keep defense-primary; never cite f<n/2 without synchrony, authentication, and correctness definition; do not compare directly with classical asynchronous f<n/3 or call task accuracy an agreement guarantee; require distributed-systems signoff.",assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_major_patch,arXiv abstract for DecentLLMs and empirical claim; full paper threat model/theorems in pp. 3–7 and experiment tables. All formal statements require expert signoff against exact theorem text.
cross_category,69,wu2025cowpox,Cowpox: Towards the Immunity of VLM-based Multi-Agent Systems,2025,ICML,defense,Defense; Evaluation; Theoretical analysis; Empirical study,core_security,https://proceedings.mlr.press/v267/wu25aq.html,papers/defenses/icml/2025_wu_cowpox.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep defense-primary and explicitly code prevention plus recovery; separate infection and recovery denominators; quote theoretical guarantees only with full model assumptions; do not generalize to arbitrary LLM-MAS or open populations.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,PMLR abstract for defense concept and theoretical guarantee; published PDF Secs. 3–4 and theorem/result tables for exact conditions. Author signoff required for every bound and denominator.
cross_category,70,li2025argus,Goal-Aware Identification and Rectification of Misinformation in Multi-Agent Systems,2025,arXiv,defense,Defense; Benchmark; Evaluation; Empirical study,core_security,https://arxiv.org/abs/2506.00509,papers/defenses/arxiv/2025_li_argus.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=defense; outcome=ready_after_minor_patch. Keep defense/benchmark primary; downgrade scope to security_relevant unless specific claims involve adversarial integrity; use abstract’s toxicity/task-success metrics rather than generic ASR; make global-goal and trusted-reviewer assumptions explicit.,assistant_source_reviewed_pending_author_signoff,security_relevant,defense,ready_after_minor_patch,arXiv abstract for MisinfoTask/ARGUS and 28.17%/10.33% averages; paper Secs. 3–5 and result tables for exact metrics. Exact page/table validation remains for author signoff.
cross_category,71,zhou2025guardian,GUARDIAN: Safeguarding LLM Multi-Agent Collaborations with Temporal Graph Modeling,2025,NeurIPS,defense,Defense; Evaluation; Empirical study,core_security,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0bc795afae289ed465a65a3b4b1f4eb7-Abstract-Conference.html,papers/defenses/neurips/2025_zhou_guardian.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep defense-primary; distinguish anomaly detection from task recovery; make full temporal-graph visibility and edge-control assumptions explicit; do not generalize 3–7 agent results to open ecosystems.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,"NeurIPS proceedings abstract for temporal graph method and main claim; published PDF Secs. 3–5 for method, setup, and results. Exact table/page locators remain for author signoff."
cross_category,72,mao2025ibgp,IBGP: Imperfect Byzantine Generals Problem for Zero-Shot Robustness in Communicative Multi-Agent Systems,2025,AAMAS,defense,Defense; Theoretical analysis; Evaluation,core_security,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p2654.pdf,papers/defenses/aamas/2025_mao_ibgp.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=defense; outcome=ready_after_major_patch. Replace the incorrect seven-author list with the six official authors; label as AAMAS extended abstract; downgrade from any “super-ceiling BFT” framing; report k-of-n partial coordination and global-randomizer assumptions; never compare directly to f<n/3.,assistant_source_reviewed_pending_author_signoff,security_relevant,defense,ready_after_major_patch,Official PDF p. 1 authors/metadata and problem framing; pp. 1–2 Definitions 2.1–2.2; p. 2 Table 1 and protocol description.
cross_category,73,cui2025maris,Maris: A Formally Verifiable Privacy Policy Enforcement Paradigm for Multi-Agent Collaboration Systems,2025,arXiv,defense,Defense; Theoretical analysis; Evaluation,core_security,https://arxiv.org/abs/2505.04799,papers/defenses/arxiv/2025_cui_maris.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep defense/formal-system primary; record v5; qualify “formally verifiable” to modeled flows; make complete mediation and policy correctness explicit; do not imply universal semantic noninterference.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,"arXiv abstract for architecture, AutoGen/LangChain integration, and three task suites; PDF Secs. 3–4 and evaluation tables for policy model and overhead. Exact locators require author signoff."
cross_category,74,he2025atrust,To Trust or Not to Trust: Attention-based Trust Management for LLM Multi-Agent Systems,2025,arXiv,defense,Defense; Evaluation; Empirical study,security_relevant,https://arxiv.org/abs/2506.02546,papers/defenses/arxiv/2025_he_a_trust.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=defense; outcome=ready_after_major_patch. Do not list ACL 2026 as formally published until an Anthology record is found; keep defense-primary; split malicious/deceptive attacks from benign low-quality messages; record attention/internal-signal and threshold assumptions.,assistant_source_reviewed_pending_author_signoff,security_relevant,defense,ready_after_major_patch,"arXiv abstract for six dimensions, A-Trust/TMS, and acceptance comment; full paper Secs. 2–3 and result/limitation sections. Exact tables/pages require author signoff."
cross_category,75,rabieinejad2026alteda,ALTEDA: An Adaptive Layered Threat Detection Architecture for Multi-Agent Systems,2026,Information Processing & Management,defense,Defense; Evaluation; Empirical study,core_security,https://doi.org/10.1016/j.ipm.2026.104768,papers/defenses/journals_information_processing_management/2026_rabieinejad_alteda.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_major_patch. Replace ALTEDA as paper title with the published title; preserve ALTEDA as method name; correct the 31.4% interpretation to attack success rate; make global synchronized telemetry and log integrity assumptions explicit.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_major_patch,"ScienceDirect abstract for 800 traces, 31.4% ASR, ~40% early alerts, content-free telemetry, and SHAP attribution; full article architecture/evaluation sections for exact tables. Author signoff required."
cross_category,76,miao2026blindguard,BlindGuard: Safeguarding LLM-based Multi-Agent Systems under Unknown Attacks,2026,ACL,defense,Defense; Evaluation; Empirical study,core_security,https://aclanthology.org/2026.acl-long.1819/,papers/defenses/acl/2026_miao_blindguard.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep defense-primary; preserve ASR@3 and AUC denominators separately; label pruning as containment; do not call unknown-attack performance a guarantee; record global graph visibility and isolation authority.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,ACL metadata/abstract; published PDF Sec. 3 and Fig. 2 for method; Sec. 4.1/Table 1 for attack families/topologies/backbones/metrics.
cross_category,77,pan2026xgguard,Explainable and Fine-Grained Safeguarding of LLM Multi-Agent Systems via Bi-Level Graph Anomaly Detection,2026,ACL,defense,Defense; Evaluation; Empirical study,core_security,https://aclanthology.org/2026.acl-long.1407/,papers/defenses/acl/2026_pan_xg_guard.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep defense-primary; separate response/agent detection from system ASR; make graph-wide visibility and node-removal authority explicit; call robustness empirical, not guaranteed.",assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,ACL metadata/abstract; PDF Sec. 3 and Fig. 2 for architecture; Sec. 4.1/Table 1 for setup/topologies/attack surfaces.
cross_category,78,tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,2026,arXiv,defense,Defense; Evaluation; Empirical study,core_security,https://arxiv.org/abs/2605.10614,papers/defenses/arxiv/2026_tapwal_prism.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep defense/benchmark primary; replace vague “2,000 examples” with 2,000 tasks, 13 categories, three pressure levels, and four agents; preserve task-level denominator; do not convert 0.0% observed leakage into a guarantee.",assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines."
cross_category,79,darabi2026bioautonomic,Resilience in Ambient Multi-Agent LLMs via Decentralized Bio-Autonomic Control and Immune-Inspired Anomaly Detection,2026,AAAI,defense,Defense; Evaluation; Empirical study,security_relevant,https://ojs.aaai.org/index.php/AAAI/article/view/41065,papers/defenses/aaai/2026_darabi_bio_autonomic.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=defense; outcome=ready_after_major_patch. Use Amit Ranjan Trivedi in canonical author field. Keep defense primary. Downgrade scope from blanket core_security to security_relevant unless individual attack claims are separated. Do not present resilience recovery as a security guarantee.,assistant_source_reviewed_pending_author_signoff,security_relevant,defense,ready_after_major_patch,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff"
cross_category,80,zhou2026resmas,ResMAS: Resilience Optimization in LLM-based Multi-agent Systems,2026,AAAI,defense,Defense; Evaluation; Empirical study,security_relevant,https://ojs.aaai.org/index.php/AAAI/article/view/40824,papers/defenses/aaai/2026_zhou_resmas.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=defense; outcome=ready_after_minor_patch. Do not code this as attack. Label design-time defense/resilience. Do not call random-failure robustness a security guarantee. Preserve exact perturbation model and resilience definition.,assistant_source_reviewed_pending_author_signoff,security_relevant,defense,ready_after_minor_patch,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8
cross_category,81,shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,2026,arXiv,defense,Defense; Evaluation; Empirical study,core_security,https://arxiv.org/abs/2606.12474,papers/defenses/arxiv/2026_shi_saiguard.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Keep preprint label. Separate proactive interception from formal prevention guarantee. Record 80 agents only as scalability setting, not general evaluation size.",assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables
cross_category,82,feng2026sentinelnet,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,2026,The Web Conference,defense,Defense; Evaluation; Empirical study,core_security,https://doi.org/10.1145/3774904.3792462,papers/defenses/www/2026_feng_sentinelnet.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Use published WWW metadata. Qualify headline detection/recovery numbers as selected benchmark results. Code detection and containment separately.,assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10
cross_category,83,huang2026toposhield,TopoSHIELD: Reshaping the Flow of Malice via Spatio-Temporal Risk-Aware Topological Evolution in Multi-Agent Systems,2026,Findings of ACL,defense,Defense; Evaluation; Empirical study,core_security,https://aclanthology.org/2026.findings-acl.426/,papers/defenses/findings_acl/2026_huang_toposhield.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=defense; outcome=ready_after_minor_patch. Do not generalize the 58% result. Code functions as detection plus containment, not prevention of initial compromise. Record global observer and intervention assumptions.",assistant_source_reviewed_pending_author_signoff,core_security,defense,ready_after_minor_patch,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10
cross_category,84,juneja2025magpie,MAGPIE: A Benchmark for Multi-Agent Contextual Privacy Evaluation,2025,NeurIPS Responsible Foundation Models Workshop,evaluation,Benchmark; Evaluation; Empirical study,core_security,https://nips.cc/virtual/2025/workshop/127834,papers/evaluations/neurips_workshop/2025_juneja_magpie.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_major_patch. Canonicalize to the five-author 200-task workshop version. Do not mix 158-scenario, GPT-4o/Claude numbers from arXiv 2506.20737 with GPT-5/Gemini numbers from 2510.15186.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_major_patch,NeurIPS workshop abstract; repository note dataset/method pp.3-5 and results pp.6-9
cross_category,85,chen2025medsentry,MedSentry: Understanding and Mitigating Safety Risks in Medical LLM Multi-Agent Systems,2025,arXiv,evaluation,Benchmark; Evaluation; Attack; Defense; Empirical study,core_security,https://arxiv.org/abs/2505.20824,papers/evaluations/arxiv/2025_chen_medsentry.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_minor_patch. Keep arXiv-only status and do not imply ICLR acceptance. Code primary role as benchmark/evaluation, not attack. Preserve five-agent and medical-domain scope for topology conclusions.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_minor_patch,"Paper Abstract and sections 3-5; Table 1, Figure 2, Tables 2-3; repository note lists pages 1,4-7"
cross_category,86,an2026aciarena,ACIARena: Toward Unified Evaluation for Agent Cascading Injection,2026,ACL,evaluation,Benchmark; Evaluation; Attack; Defense; Empirical study,core_security,https://aclanthology.org/2026.acl-long.457/,papers/evaluations/acl/2026_an_aciarena.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_minor_patch. Primary category should be benchmark/evaluation, not attack. Split claims by objective. Record per-system agent count/topology. Do not compare ASR, DSR, and PSR as one quantity.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_minor_patch,"ACL paper Abstract and section 4, section 5.1; 1,356 cases, six implementations, metric definitions"
cross_category,87,elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,2026,IEEE Access,evaluation,Benchmark; Evaluation; Empirical study,core_security,https://doi.org/10.1109/ACCESS.2026.3704541,papers/evaluations/journals_ieee_access/2026_el_yagoubi_agentleak.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_major_patch. Use final title and author order. Distinguish 41.7 percentage-point hidden-leakage event from “41.7% of all violations” unless denominator wording is exact. Keep channel rates, union exposure, and attack-family ASR separate.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_major_patch,"IEEE/arXiv Tables 8, 10-15; Figures 3-5; main benchmark and methods sections"
cross_category,88,nother2026badacts,Benchmarking the Robustness of Agentic Systems to Adversarially-Induced Harmful Behaviors,2026,COLM,evaluation,Benchmark; Evaluation; Attack; Defense; Empirical study,security_relevant,https://colmweb.org/AcceptedPapers.html,papers/evaluations/colm/2026_nother_bad_acts.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_major_patch. Use accepted title and 937-action/five-environment counts only. Primary category benchmark/evaluation. Do not mix earlier-version counts or treat all environments as identical MAS configurations.,assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_major_patch,"Accepted paper contribution list p.2, threat model/Figure 1, benchmark design and ethics/reproducibility sections"
cross_category,89,zhao2026macbench,Beyond Goodhart's Law: A Dynamic Benchmark for Evaluating Compliance in Multi-Agent Systems,2026,arXiv,evaluation,Benchmark; Evaluation; Empirical study,security_relevant,https://arxiv.org/abs/2606.07805,papers/evaluations/arxiv/2026_zhao_macbench.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=benchmark; outcome=ready_after_major_patch. Do not code whole paper as core MAS security. Separate security rules from general compliance. Record MG/CSR formulas and denominators precisely. Avoid “strategic” intent claims beyond observed behavior.,assistant_source_reviewed_pending_author_signoff,security_relevant,benchmark,ready_after_major_patch,arXiv sections 3-4; 847 atomic rules; Tables 2-5; metric equations; architecture ablation
cross_category,90,zou2026calbench,CalBench: Evaluating Coordination-Privacy Trade-offs in Multi-Agent LLMs,2026,arXiv,evaluation,Benchmark; Evaluation; Empirical study,core_security,https://arxiv.org/abs/2605.09823,papers/evaluations/arxiv/2026_zou_calbench.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=benchmark; outcome=blocked_metadata_signoff. Resolve four-author arXiv metadata versus five-author PDF title-block conflict. Replace vague N/M notation with canonical N=5, M=5 in main suite. Do not call Table 1 N=135/45 “number of agents”; it is evaluated seats.",blocked_metadata_signoff,security_relevant,benchmark,blocked_metadata_signoff,"arXiv HTML lines 11-23, 50-80, 82-131; Table 1 and metric equations"
cross_category,91,nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,2026,arXiv,evaluation,Benchmark; Evaluation; Attack; Empirical study; Theoretical analysis,core_security,https://arxiv.org/abs/2602.15198,papers/evaluations/arxiv/2026_nakamura_colosseum.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_minor_patch. Primary category benchmark/evaluation. Do not claim most models spontaneously collude without the secret-channel and objective conditions. Separate textual intent from action-level regret.,assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_minor_patch,"arXiv abstract, sections 4-5, metric equations, environment and results sections"
cross_category,92,milkowski2026amongus,Deception and Communication in Autonomous Multi-Agent Systems: An Experimental Study with Among Us,2026,AAMAS,evaluation,Evaluation; Empirical study,security_relevant,https://doi.org/10.65109/FRXL8789,papers/evaluations/aamas/2026_milkowski_among_us.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=evaluation; outcome=ready_after_minor_patch. Primary category evaluation, not attack. Preserve finding that deception was strategically limited; do not cite as evidence of highly effective autonomous deception.",assistant_source_reviewed_pending_author_signoff,security_relevant,evaluation,ready_after_minor_patch,"AAMAS paper abstract/methods/results; 1,100 games, >1M tokens, falsification/equivocation coding"
cross_category,93,arora2026safeagents,Exposing Weak Links in Multi-Agent Systems under Adversarial Prompting,2026,AAMAS Strategic Engineering Workshop,evaluation,Benchmark; Evaluation; Attack; Empirical study,security_relevant,https://openreview.net/forum?id=XC5vOg5UTf,papers/evaluations/aamas_workshop/2026_arora_safeagents.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_minor_patch. Primary category benchmark/evaluation. Do not call DHARMA a single metric without explaining categories. Distinguish architecture count from agent count. Label workshop status.,assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_minor_patch,"Workshop/arXiv Abstract, sections 3-5, Figure 3, main tables"
cross_category,94,lemercier2026gambit,GAMBIT: A Three-Mode Benchmark for Adversarial Robustness in Multi-Agent LLM Collectives,2026,arXiv,evaluation,Benchmark; Evaluation; Attack; Defense; Empirical study,security_relevant,https://arxiv.org/abs/2605.09027,papers/evaluations/arxiv/2026_le_mercier_gambit.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_major_patch. Primary category should be benchmark rather than attack. Do not treat zero-shot F1, recalibration score, and collective task degradation as one metric. Verify exact collective size and table locators before manuscript use.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_major_patch,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.
cross_category,95,mateotorrejon2026gammaf,GAMMAF: A Common Framework for Graph-Based Anomaly Monitoring Benchmarking in LLM Multi-Agent Systems,2026,arXiv,evaluation,Benchmark; Evaluation; Empirical study,core_security,https://arxiv.org/abs/2604.24477,papers/evaluations/arxiv/2026_mateo_torrejon_gammaf.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_major_patch. Primary category must be benchmark/evaluation, not defense. Separate detection quality from recovered task utility and token cost. Record exact graph sizes and denominators before quantitative synthesis.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_major_patch,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables
cross_category,96,rahman2026harp,HARP: Measuring Harm Amplification in Multi-Agent LLM Systems,2026,arXiv,evaluation,Benchmark; Evaluation; Attack; Defense; Empirical study,core_security,https://arxiv.org/abs/2605.27489,papers/evaluations/arxiv/2026_rahman_harp.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_major_patch. Primary category benchmark/evaluation. Keep ASR, malicious impact, global harm, and amplification separate. Do not compare HARP's ratio with population infection metrics. State seven specialists precisely rather than generic 'seven-agent workflow' if router/gate counting matters.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_major_patch,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions
cross_category,97,olson2026liecraft,LieCraft: A Multi-Agent Framework for Evaluating Deceptive Capabilities in Language Models,2026,AAAI,evaluation,Benchmark; Evaluation; Empirical study,security_relevant,https://ojs.aaai.org/index.php/AAAI/article/view/41116,papers/evaluations/aaai/2026_olson_liecraft.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=benchmark; outcome=ready_after_minor_patch. Primary category benchmark/evaluation, not attack. Separate propensity to defect, skill at deception, and peer detection. Do not describe induced game behavior as spontaneous collusion.",assistant_source_reviewed_pending_author_signoff,security_relevant,benchmark,ready_after_minor_patch,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809"
cross_category,98,jia2026masfire,MAS-FIRE: Fault Injection and Reliability Evaluation for LLM-Based Multi-Agent Systems,2026,arXiv,evaluation,Benchmark; Evaluation; Empirical study,adjacent,https://arxiv.org/abs/2602.19843,papers/evaluations/arxiv/2026_jia_mas_fire.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=adjacent; category=benchmark; outcome=ready_after_major_patch. Change scope from security attack to adjacent reliability benchmark. Do not label all fault injection as malicious. Separate propagation, masking, and recovery metrics from final task success.",assistant_source_reviewed_pending_author_signoff,adjacent,benchmark,ready_after_major_patch,arXiv abstract; framework and fault-library sections; main propagation/recovery tables; exact pages require signoff
cross_category,99,gonzalez2026multimodalsafety,Multimodal Safety Evaluation in Generative Agent Social Simulations,2026,ACL,evaluation,Benchmark; Evaluation; Empirical study,adjacent,https://aclanthology.org/2026.acl-long.1915/,papers/evaluations/acl/2026_gonzalez_multimodal_safety.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=adjacent; category=benchmark; outcome=ready_after_minor_patch. Primary category benchmark/evaluation. Keep plan correction and action acceptance denominators separate. Do not use as evidence of adversarial MAS attacks.,assistant_source_reviewed_pending_author_signoff,adjacent,benchmark,ready_after_minor_patch,"ACL paper Abstract, sections 3-4, Figure 1, main results tables, pp. 41295-41310"
cross_category,100,dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,2026,Findings of EACL,evaluation,Benchmark; Evaluation; Attack; Empirical study,core_security,https://aclanthology.org/2026.findings-eacl.237/,papers/evaluations/findings_eacl/2026_dong_pear.md,pending_minimum_review,candidate_from_secondary_role,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_minor_patch. Primary category benchmark/evaluation. State one planner plus one executor. Do not call role position a graph topology result. Keep withdrawn arXiv out of canonical counts.,assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_minor_patch,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567"
cross_category,101,jiang2026risklab,RiskLab: A Controlled Toolkit for Probing Emergent Risks in LLM-Based Multi-Agent Systems,2026,ACL System Demonstrations,evaluation,Benchmark; Evaluation; System demonstration; Empirical study,security_relevant,https://aclanthology.org/2026.acl-demo.17/,papers/evaluations/acl_demo/2026_jiang_risklab.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=system_demo; outcome=ready_after_minor_patch. Primary category system demonstration/evaluation, not attack. Do not aggregate four probe families into one risk metric. Keep security-relevant scope rather than blanket core security.",assistant_source_reviewed_pending_author_signoff,security_relevant,system_demo,ready_after_minor_patch,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177"
