route_id,route_type,work_key,canonical_paper_id,route_title,canonical_title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,source_decision,source_scope,source_status,source_reason,source_path,route_strength,ledger_decision,ledger_decision_source,human_signoff_required
search:doi:10.1016/j.ssci.2026.107279,search,doi:10.1016/j.ssci.2026.107279,,Identification of hierarchical causation networks for power system security incidents: a feedback-driven multi-agent framework,Identification of hierarchical causation networks for power system security incidents: a feedback-driven multi-agent framework,2026-05-14,2026,Safety Science,10.1016/j.ssci.2026.107279,,,,,,,unresolved-title-abstract,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1016/j.tej.2026.107548,search,doi:10.1016/j.tej.2026.107548,,FairMarket-RL: LLM-driven fairness shaping in multi-agent energy trading for smart distribution grids,FairMarket-RL: LLM-driven fairness shaping in multi-agent energy trading for smart distribution grids,2026-06-01,2026,The Electricity Journal,10.1016/j.tej.2026.107548,,,,,,,exclude-no-separate-llm-cores,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1016/j.tej.2026.107548,yes
search:doi:10.1016/j.toxlet.2025.07.199,search,doi:10.1016/j.toxlet.2025.07.199,,P03-04 Leveraging Large Language Models and Multi-Agent Systems to Extract Discontinuation Rationales in Drug Development,P03-04 Leveraging Large Language Models and Multi-Agent Systems to Extract Discontinuation Rationales in Drug Development,2025-09-01,2025,Toxicology Letters,10.1016/j.toxlet.2025.07.199,,,,,,,unresolved-title-abstract,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1016/j.trc.2026.105759,search,doi:10.1016/j.trc.2026.105759,,ChatSUMO Agent: An LLM-Based Agent for Conversational Traffic Simulation in SUMO,ChatSUMO Agent: An LLM-Based Agent for Conversational Traffic Simulation in SUMO,2026-05-19,2026,Transportation Research Part C Emerging Technologies,10.1016/j.trc.2026.105759,,,,,,,unresolved-title-abstract,,unresolved,Parent search retained the record but did not resolve the required full-text or title-abstract decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1016/j.watres.2026.125433,search,doi:10.1016/j.watres.2026.125433,,EPANET-Agentic: A multi-agent system for natural language-controlled simulations of water distribution networks.,EPANET-Agentic: A multi-agent system for natural language-controlled simulations of water distribution networks.,2026-01-20,2026,Water Research,10.1016/j.watres.2026.125433,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1016/j.watres.2026.125433,yes
search:doi:10.1016/j.xcrp.2026.103388,search,doi:10.1016/j.xcrp.2026.103388,,A multi-agent AI framework for explainable battery system maintenance,A multi-agent AI framework for explainable battery system maintenance,2026-06-01,2026,Cell Reports Physical Science,10.1016/j.xcrp.2026.103388,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1016/j.xcrp.2026.103388,yes
search:doi:10.1038/s41467-025-64105-7,search,doi:10.1038/s41467-025-64105-7,,Evaluating large language model agents for automation of atomic force microscopy,Evaluating large language model agents for automation of atomic force microscopy,2025-10-14,2025,Nature Communications,10.1038/s41467-025-64105-7,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s41467-025-64105-7,yes
search:doi:10.1038/s41598-025-21848-z,search,doi:10.1038/s41598-025-21848-z,,A multi-label visualisation approach for malware behaviour analysis,A multi-label visualisation approach for malware behaviour analysis,2025-10-30,2025,Scientific Reports,10.1038/s41598-025-21848-z,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s41598-025-21848-z,yes
search:doi:10.1038/s41598-026-41500-8,search,doi:10.1038/s41598-026-41500-8,,Cross-language hotel review sentiment analysis via multi-agent federated learning with heterogeneous graph attention networks,Cross-language hotel review sentiment analysis via multi-agent federated learning with heterogeneous graph attention networks,2026-03-09,2026,Scientific Reports,10.1038/s41598-026-41500-8,,,,,,,exclude-secondary,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:doi:10.1038/s41598-026-41500-8,yes
search:doi:10.1038/s41598-026-42705-7,search,kraidia2026collaboration_fails,kraidia2026collaboration_fails,When collaboration fails: persuasion driven adversarial influence in multi agent large language model debate,When collaboration fails: persuasion driven adversarial influence in multi agent large language model debate,2026-04-08,2026,Scientific Reports,10.1038/s41598-026-42705-7,,,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,unresolved-full-text,core_security,included_attack_canonical,Bound to the repository canonical record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:doi:10.1038/s41598-026-44206-z,search,doi:10.1038/s41598-026-44206-z,,Public opinion dissemination simulation based on large language model multi-agent systems,Public opinion dissemination simulation based on large language model multi-agent systems,2026-04-04,2026,Scientific Reports,10.1038/s41598-026-44206-z,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s41598-026-44206-z,yes
search:doi:10.1038/s41598-026-47145-x,search,doi:10.1038/s41598-026-47145-x,,A unified multimodal GenAI platform integrating GraphRAG multi-agent systems and custom language models for intelligent document processing and knowledge synthesis,A unified multimodal GenAI platform integrating GraphRAG multi-agent systems and custom language models for intelligent document processing and knowledge synthesis,2026-04-05,2026,Scientific Reports,10.1038/s41598-026-47145-x,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s41598-026-47145-x,yes
search:doi:10.1038/s41746-025-02304-8,search,doi:10.1038/s41746-025-02304-8,,EvoMDT: a self-evolving multi-agent system for structured clinical decision-making in multi-cancer,EvoMDT: a self-evolving multi-agent system for structured clinical decision-making in multi-cancer,2026-01-07,2026,npj Digital Medicine,10.1038/s41746-025-02304-8,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s41746-025-02304-8,yes
search:doi:10.1038/s41746-026-02362-6,search,doi:10.1038/s41746-026-02362-6,,LLM-driven collaborative framework for knowledge-enhanced cancer pain assessment and management,LLM-driven collaborative framework for knowledge-enhanced cancer pain assessment and management,2026-01-19,2026,npj Digital Medicine,10.1038/s41746-026-02362-6,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s41746-026-02362-6,yes
search:doi:10.1038/s42949-026-00377-2,search,doi:10.1038/s42949-026-00377-2,,Bridging urban theory and artificial intelligence: a multi-agent recommendation system for sustainable city development,Bridging urban theory and artificial intelligence: a multi-agent recommendation system for sustainable city development,2026-03-23,2026,npj Urban Sustainability,10.1038/s42949-026-00377-2,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1038/s42949-026-00377-2,yes
search:doi:10.1038/s44287-025-00239-6,search,doi:10.1038/s44287-025-00239-6,,Large language models in 6G from standard to on-device networks,Large language models in 6G from standard to on-device networks,2026-01-06,2026,Nature Reviews Electrical Engineering,10.1038/s44287-025-00239-6,,,,,,,unresolved-title-abstract,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1038/s44387-026-00128-9,search,ko2026sevenchallenges,ko2026sevenchallenges,Seven security challenges in cross-domain multi-agent LLM systems,Seven Security Challenges in Cross-Domain Multi-Agent LLM Systems,2025-05-28,2025,npj Artificial Intelligence,10.1038/s44387-026-00128-9,2505.23847,,survey,perspective,perspective,assistant_source_reviewed_pending_author_signoff,exclude-secondary-or-nonstudy,,excluded_at_screening,Retained in the separate strongly related SoK set; not part of the research corpus.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:doi:10.1057/s41599-026-07316-7,search,arxiv:2506.06366,,AI agent behavioral science,AI agent behavioral science,2025-06-04,2025,Humanities and Social Sciences Communications,10.1057/s41599-026-07316-7,2506.06366,,,,,,exclude-secondary-or-nonstudy,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1057/s41599-026-07316-7,yes
search:doi:10.1080/08874417.2026.2624670,search,arxiv:2602.19021,,LLM Scalability Risk for Agentic-AI and Model Supply Chain Security,LLM Scalability Risk for Agentic-AI and Model Supply Chain Security,2026-02-17,2026,Journal of Computational Information Systems,10.1080/08874417.2026.2624670,2602.19021,,,,,,exclude-secondary-or-nonstudy,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1080/08874417.2026.2624670,yes
search:doi:10.1080/09544828.2025.2610791,search,doi:10.1080/09544828.2025.2610791,,Design and implementation of a local LLM-driven decision support system for AI-enhanced supply chain management,Design and implementation of a local LLM-driven decision support system for AI-enhanced supply chain management,2026-02-25,2026,Journal of Engineering Design,10.1080/09544828.2025.2610791,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1080/09544828.2025.2610791,yes
search:doi:10.1093/ehjdh/ztaf143.002,search,doi:10.1093/ehjdh/ztaf143.002,,Human and AI collaboration failures and model performance gaps in cardiac surgery: a blinded two-phase evaluation of five large language models,Human and AI collaboration failures and model performance gaps in cardiac surgery: a blinded two-phase evaluation of five large language models,2026-01-01,2026,European Heart Journal - Digital Health,10.1093/ehjdh/ztaf143.002,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1093/ehjdh/ztaf143.002,yes
search:doi:10.1101/2025.03.17.25324157,search,doi:10.1101/2025.03.17.25324157,,Real-World Evaluation of Large Language Models in Healthcare (RWE-LLM): A New Realm of AI Safety &amp; Validation,Real-World Evaluation of Large Language Models in Healthcare (RWE-LLM): A New Realm of AI Safety &amp; Validation,2025-03-18,2025,medRxiv,10.1101/2025.03.17.25324157,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1101/2025.03.17.25324157,yes
search:doi:10.1101/2025.07.14.25331406,search,arxiv:2507.22902,,Toward the Autonomous AI Doctor: Quantitative Benchmarking of an Autonomous Agentic AI Versus Board-Certified Clinicians in a Real World Setting,Toward the Autonomous AI Doctor: Quantitative Benchmarking of an Autonomous Agentic AI Versus Board-Certified Clinicians in a Real World Setting,2025-06-27,2025,medRxiv,10.1101/2025.07.14.25331406,2507.22902,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1101/2025.07.14.25331406,yes
search:doi:10.1101/2025.08.22.25334232,search,doi:10.1101/2025.08.22.25334232,,AI Agents in Clinical Medicine: A Systematic Review,AI Agents in Clinical Medicine: A Systematic Review,2025-08-26,2025,medRxiv,10.1101/2025.08.22.25334232,,,,,,,exclude-secondary,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:doi:10.1101/2025.08.22.25334232,yes
search:doi:10.1109/aaiee64965.2025.11101603,search,arxiv:2504.01423,,Dynamic Incentive Strategies for Smart EV Charging Stations: A LLM-Driven User Digital Twin Approach,Dynamic Incentive Strategies for Smart EV Charging Stations: A LLM-Driven User Digital Twin Approach,2025-04-02,2025,2025 IEEE International Symposium on the Application of Artificial Intelligence in Electrical Engineering (AAIEE),10.1109/aaiee64965.2025.11101603,2504.01423,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aaiee64965.2025.11101603,yes
search:doi:10.1109/aaiml67890.2026.11498071,search,doi:10.1109/aaiml67890.2026.11498071,,Hold the Prompt (HODPOT): Defense Design for Securing the System Prompt of LLM Agents,Hold the Prompt (HODPOT): Defense Design for Securing the System Prompt of LLM Agents,2026-03-20,2026,,10.1109/aaiml67890.2026.11498071,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aaiml67890.2026.11498071,yes
search:doi:10.1109/aaiml67890.2026.11498196,search,doi:10.1109/aaiml67890.2026.11498196,,Persona-Driven Feedback Agents for High-Stakes Documents: A Multi-Perspective Evaluation of Global Talent Visa Submissions,Persona-Driven Feedback Agents for High-Stakes Documents: A Multi-Perspective Evaluation of Global Talent Visa Submissions,2026-03-20,2026,2026 International Conference on Advances in Artificial Intelligence and Machine Learning (AAIML),10.1109/aaiml67890.2026.11498196,,,,,,,exclude-secondary,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:doi:10.1109/aaiml67890.2026.11498196,yes
search:doi:10.1109/access.2025.3547172,search,doi:10.1109/access.2025.3547172,,MAD-CTI: Cyber Threat Intelligence Analysis of the Dark Web Using a Multi-Agent Framework,MAD-CTI: Cyber Threat Intelligence Analysis of the Dark Web Using a Multi-Agent Framework,2025,2025,IEEE Access,10.1109/access.2025.3547172,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2025.3547172,yes
search:doi:10.1109/access.2025.3548451,search,doi:10.1109/access.2025.3548451,,LLM-Driven Social Influence for Cooperative Behavior in Multi-Agent Systems,LLM-Driven Social Influence for Cooperative Behavior in Multi-Agent Systems,2025,2025,IEEE Access,10.1109/access.2025.3548451,,,,,,,exclude-no-separate-llm-cores,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2025.3548451,yes
search:doi:10.1109/access.2025.3549312,search,doi:10.1109/access.2025.3549312,,CAPRI: A Context-Aware Privacy Framework for Multi-Agent Generative AI Applications,CAPRI: A Context-Aware Privacy Framework for Multi-Agent Generative AI Applications,2025-01-01,2025,IEEE Access,10.1109/access.2025.3549312,,,,,,,unresolved-full-text,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/access.2025.3560911,search,doi:10.1109/access.2025.3560911,,LLM Agentic Workflow for Automated Vulnerability Detection and Remediation in Infrastructure-as-Code,LLM Agentic Workflow for Automated Vulnerability Detection and Remediation in Infrastructure-as-Code,2025,2025,IEEE Access,10.1109/access.2025.3560911,,,,,,,exclude-no-interaction-security,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2025.3560911,yes
search:doi:10.1109/access.2025.3567244,search,doi:10.1109/access.2025.3567244,,ResilioMate: A Resilient Multi-Agent Task Executing Framework for Enhancing Small Language Models,ResilioMate: A Resilient Multi-Agent Task Executing Framework for Enhancing Small Language Models,2025,2025,IEEE Access,10.1109/access.2025.3567244,,,,,,,exclude-no-separate-llm-cores,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2025.3567244,yes
search:doi:10.1109/access.2025.3602681,search,doi:10.1109/access.2025.3602681,,A Multi-Agent System for Cybersecurity Threat Detection and Correlation Using Large Language Models,A Multi-Agent System for Cybersecurity Threat Detection and Correlation Using Large Language Models,2025-01-01,2025,IEEE Access,10.1109/access.2025.3602681,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2025.3602681,yes
search:doi:10.1109/access.2026.3651218,search,arxiv:2602.04813,,AGENTIC AI IN HEALTHCARE &amp; MEDICINE: A SEVEN-DIMENSIONAL TAXONOMY FOR EMPIRICAL EVALUATION OF LLM-BASED AGENTS,AGENTIC AI IN HEALTHCARE &amp; MEDICINE: A SEVEN-DIMENSIONAL TAXONOMY FOR EMPIRICAL EVALUATION OF LLM-BASED AGENTS,2026-02-12,2026,,10.1109/access.2026.3651218,2602.04813,,,,,,exclude-secondary-or-nonstudy,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3651218,yes
search:doi:10.1109/access.2026.3664216,search,doi:10.1109/access.2026.3664216,,Sleipnir: Multi-agent based stock operator framework with interpretability,Sleipnir: Multi-agent based stock operator framework with interpretability,2026-01-01,2026,IEEE Access,10.1109/access.2026.3664216,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3664216,yes
search:doi:10.1109/access.2026.3683905,search,doi:10.1109/access.2026.3683905,,WildfireKR: An LLM-Agent Decision Support Framework for Autonomous Wildfire Spread Simulation in South Korea,WildfireKR: An LLM-Agent Decision Support Framework for Autonomous Wildfire Spread Simulation in South Korea,2026-01-01,2026,IEEE Access,10.1109/access.2026.3683905,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3683905,yes
search:doi:10.1109/access.2026.3693560,search,doi:10.1109/access.2026.3693560,,Temporal Dynamics of Memory Poisoning in Web3-Style LLM Agents,Temporal Dynamics of Memory Poisoning in Web3-Style LLM Agents,2026-01-01,2026,IEEE Access,10.1109/access.2026.3693560,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3693560,yes
search:doi:10.1109/access.2026.3698694,search,arxiv:2504.19678,,From LLM Reasoning to Autonomous AI Agents: A Comprehensive Review,From LLM Reasoning to Autonomous AI Agents: A Comprehensive Review,2025-04-28,2025,IEEE Access,10.1109/access.2026.3698694,2504.19678,,,,,,exclude-secondary,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:doi:10.1109/access.2026.3698694,yes
search:doi:10.1109/access.2026.3704541,search,elyagoubi2026agentleak,elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,2026-02-12,2026,IEEE Access,10.1109/access.2026.3704541,2602.11510,,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,core_security,included_other_primary,Bound to the repository canonical record.,corpus/sets/01_search_catalog/search_catalog.csv,50,primary,manual-corpus-classification:2026-08-21,no
search:doi:10.1109/access.2026.3704838,search,doi:10.1109/access.2026.3704838,,MedFusion-Agent: A Multi-Agent Framework for Conflict-Aware Clinical Pharmacotherapy Planning in Multimorbidity,MedFusion-Agent: A Multi-Agent Framework for Conflict-Aware Clinical Pharmacotherapy Planning in Multimorbidity,2026-01-01,2026,IEEE Access,10.1109/access.2026.3704838,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3704838,yes
search:doi:10.1109/access.2026.3707573,search,doi:10.1109/access.2026.3707573,,LLM-Based Intelligent Agents for Cybersecurity: A Tutorial and Survey of Automated Vulnerability Discovery,LLM-Based Intelligent Agents for Cybersecurity: A Tutorial and Survey of Automated Vulnerability Discovery,2026-01-01,2026,IEEE Access,10.1109/access.2026.3707573,,,,,,,exclude-secondary,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,secondary,search:doi:10.1109/access.2026.3707573,yes
search:doi:10.1109/access.2026.3708618,search,doi:10.1109/access.2026.3708618,,Lineage: A UMA2.0 Protocol Extension for Multi-Hop LLM Agent Delegation,Lineage: A UMA2.0 Protocol Extension for Multi-Hop LLM Agent Delegation,2026-01-01,2026,IEEE Access,10.1109/access.2026.3708618,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3708618,yes
search:doi:10.1109/access.2026.3713484,search,arxiv:2604.23124,,ArgRE: Formal Argumentation for Conflict Resolution in Multi-Agent Requirements Negotiation,ArgRE: Formal Argumentation for Conflict Resolution in Multi-Agent Requirements Negotiation,2026-01-01,2026,IEEE Access,10.1109/access.2026.3713484,2604.23124,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/access.2026.3713484,yes
search:doi:10.1109/acdsa67686.2026.11467835,search,doi:10.1109/acdsa67686.2026.11467835,,LLM Agent-Based Simulations for Phishing Email Detection in Various Multi-Agent Sizes,LLM Agent-Based Simulations for Phishing Email Detection in Various Multi-Agent Sizes,2026-02-05,2026,"2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",10.1109/acdsa67686.2026.11467835,,,,,,,unresolved-full-text,,unresolved,Parent search retained the record but did not resolve the required full-text or title-abstract decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,pending,no_explicit_decision,yes
search:doi:10.1109/acpee69242.2026.11525045,search,doi:10.1109/acpee69242.2026.11525045,,Agent-Driven Topology Assembly: Trustworthy LLM Dispatch Reasoning in Distribution Networks,Agent-Driven Topology Assembly: Trustworthy LLM Dispatch Reasoning in Distribution Networks,2026-04-14,2026,,10.1109/acpee69242.2026.11525045,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/acpee69242.2026.11525045,yes
search:doi:10.1109/acsac67867.2025.00051,search,doi:10.1109/acsac67867.2025.00051,,Clouseau: A Hierarchical Multi-Agent Approach for Autonomous Attack Investigation,Clouseau: A Hierarchical Multi-Agent Approach for Autonomous Attack Investigation,2025-12-08,2025,Asia-Pacific Computer Systems Architecture Conference,10.1109/acsac67867.2025.00051,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/acsac67867.2025.00051,yes
search:doi:10.1109/acsacw69556.2025.00033,search,doi:10.1109/acsacw69556.2025.00033,,AI on Trial: LLM-as-a-Judge for Private and Reliable Clinical Decision-Making,AI on Trial: LLM-as-a-Judge for Private and Reliable Clinical Decision-Making,2025-12-08,2025,2025 Annual Computer Security Applications Conference Workshops (ACSAC Workshops),10.1109/acsacw69556.2025.00033,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/acsacw69556.2025.00033,yes
search:doi:10.1109/acsacw69556.2025.00047,search,doi:10.1109/acsacw69556.2025.00047,,IntelForge: Multi-Agent LLM Framework for Cyber Threat Intelligence Enrichment,IntelForge: Multi-Agent LLM Framework for Cyber Threat Intelligence Enrichment,2025-12-08,2025,2025 Annual Computer Security Applications Conference Workshops (ACSAC Workshops),10.1109/acsacw69556.2025.00047,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/acsacw69556.2025.00047,yes
search:doi:10.1109/aece67531.2025.11386596,search,doi:10.1109/aece67531.2025.11386596,,Security Risks in AI-Generated Code: A Comparative Analysis of Industry and Academic Benchmarks,Security Risks in AI-Generated Code: A Comparative Analysis of Industry and Academic Benchmarks,2025-11-21,2025,2025 5th International Conference on Advancement in Electronics & Communication Engineering (AECE),10.1109/aece67531.2025.11386596,,,,,,,exclude-secondary-or-nonstudy,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aece67531.2025.11386596,yes
search:doi:10.1109/aero63441.2025.11068478,search,doi:10.1109/aero63441.2025.11068478,,Enhancing Flight Deck Decision Support with Distributed GenAI: A Multi-Agent Approach,Enhancing Flight Deck Decision Support with Distributed GenAI: A Multi-Agent Approach,2025-03-01,2025,IEEE Aerospace Conference,10.1109/aero63441.2025.11068478,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aero63441.2025.11068478,yes
search:doi:10.1109/aetcse69203.2026.11504371,search,doi:10.1109/aetcse69203.2026.11504371,,High-Precision Vulnerability Mining Method for Large-Scale Software Based on Hierarchical Code Property Graph and Multi-Agent Collaboration,High-Precision Vulnerability Mining Method for Large-Scale Software Based on Hierarchical Code Property Graph and Multi-Agent Collaboration,2026-03-20,2026,"2026 9th International Conference on Advanced Electronic Technology, Computers and Software Engineering (AETCSE)",10.1109/aetcse69203.2026.11504371,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aetcse69203.2026.11504371,yes
search:doi:10.1109/aibdf67964.2025.11440916,search,doi:10.1109/aibdf67964.2025.11440916,,SmartCook: A Multimodal Multi-Agent System for AI-Powered Cooking Assistance,SmartCook: A Multimodal Multi-Agent System for AI-Powered Cooking Assistance,2025-12-26,2025,2025 5th International Symposium on Artificial Intelligence and Big Data (AIBDF),10.1109/aibdf67964.2025.11440916,,,,,,,exclude-no-interaction-security,,not_in_attack_query_frame,No attack-family query hit and no canonical attack record.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aibdf67964.2025.11440916,yes
search:doi:10.1109/aibthings66987.2025.11296271,search,doi:10.1109/aibthings66987.2025.11296271,,CodeProphet: A Predictive LLM Based Framework for Proactive Software Development Planning,CodeProphet: A Predictive LLM Based Framework for Proactive Software Development Planning,2025-09-06,2025,,10.1109/aibthings66987.2025.11296271,,,,,,,exclude-no-multi-core,,excluded_at_screening,Parent screening assigned an exclusion decision.,corpus/sets/01_search_catalog/search_catalog.csv,50,exclude,search:doi:10.1109/aibthings66987.2025.11296271,yes
