work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,evidence_set,strict_scope_pass,scope_reason,peer_reviewed,peer_review_basis,frozen_citation_count,citation_count_source,citation_count_field,citation_snapshot_date,maturity_rule_pass,dominant_contribution,interaction_interfaces,risk_or_property,interaction_dependence,emerging_direction,citation_role,paper_section,evidence_basis,evidence_locator,source_files,decision_reason,previous_decision,previous_category,reviewer,reviewed_at,author_signoff_required,taxonomy_ready,membership_reason
doi:10.1145/3793671,,Evaluating LLM-based Agents for Multi-turn Conversations: A Survey,2026-01-01,2026,ACM Transactions on Intelligent Systems and Technology,10.1145/3793671,,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",yes,explicit metadata,6,OpenAlex,openalex_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Overview and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-2/fast_enriched_2.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2603.06856,,Evaluating Multi-Agent LLM Architectures for Rare Disease Diagnosis,2026-01-01,2026,arXiv.org,,2603.06856,https://www.semanticscholar.org/paper/bf6cf8e5d26f90d1a1b54031043719a94aaf3449,set3_context,no,2026-08-18 adjudication: the work is primarily an application or deployment study rather than MAS security research.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,I1_boundary_admission;I2_communication_routing;I4_delegation_action,unspecified,interaction_dependent_mechanism,,deployment_evidence,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2603.06856 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2603.06856,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-9/fast_enriched_9.jsonl.gz,2026-08-18 general-category adjudication moved this work from set2_emerging to Set 3: the work is primarily an application or deployment study rather than MAS security research.,secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.64898/2026.02.22.26346832,,Evaluating the AI Potential as a Safety Net for Diagnosis: A Novel Benchmark of Large Language Models in Correcting Diagnostic Errors,2026-01-01,2026,medRxiv,10.64898/2026.02.22.26346832,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,no,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,no,evaluation,,,,,protocol_or_standard,System Model and Defenses,abstract,full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz:pdf_url_used=https://www.medrxiv.org/content/medrxiv/early/2026/02/24/2026.02.22.26346832.full.pdf | corpus/review_queue.csv:paper_section=System Model and Defenses | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz:pdf_url_used=https://www.medrxiv.org/content/medrxiv/early/2026/02/24/2026.02.22.26346832.full.pdf,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-2/fast_enriched_2.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
yan2026evo_attacker,yan2026evo_attacker,Evo-Attacker: Memory-Augmented Reinforcement Learning for Long-Horizon Tool Attacks on LLM-MAS,2026-01-01,2026,ACL,10.18653/v1/2026.acl-long.330,2605.25389,https://aclanthology.org/2026.acl-long.330/,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,defense_analogy,Defenses,abstract,full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2605.25389 | corpus/review_queue.csv:paper_section=Methodology and Limitations | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2605.25389,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-14/fast_enriched_14.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2602.00755,,Evolving Interpretable Constitutions for Multi-Agent Coordination,2026-01-01,2026,arXiv.org,,2602.00755,https://www.semanticscholar.org/paper/c3ad1a7b47396a1b103b923011a4e1cdfefbcc3d,set3_context,no,2026-08-18 adjudication: the work addresses adjacent safety or governance without a concrete MAS security property.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,I2_communication_routing;I4_delegation_action,unspecified,interaction_dependent_mechanism,,agentic_security_context,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2602.00755 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2602.00755,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-5/fast_enriched_5.jsonl.gz,2026-08-18 general-category adjudication moved this work from set2_emerging to Set 3: the work addresses adjacent safety or governance without a concrete MAS security property.,secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.5281/zenodo.20775794,,Execution Identity in Multi-Agent Systems: A Zero-Trust Runtime Governance Architecture (智能體系統的執行期身分:零信任運行時治理架構),2026-01-01,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20775794,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,general,,,,,protocol_or_standard,System Model and Defenses,abstract,corpus/review_queue.csv:paper_section=System Model and Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-3/fast_enriched_3.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.2139/ssrn.6352164,,Execution-Witness Binding: Proof-Carrying Authorization for LLM Agent Runtimes,2026-01-01,2026,SSRN Electronic Journal,10.2139/ssrn.6352164,,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,defense,,,,,protocol_or_standard,System Model and Defenses,abstract,corpus/review_queue.csv:paper_section=System Model and Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-1/fast_enriched_1.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2604.13103,,Fairness in Multi-Agent Systems for Software Engineering: An SDLC-Oriented Rapid Review,2026-01-01,2026,Proceedings of the 34th ACM International Conference on the Foundations of Software Engineering,10.1145/3803437.3806715,2604.13103,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2604.13103 | corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2604.13103,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-8/fast_enriched_8.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2606.09800,,FASE: Fast Adaptive Semantic Entropy for Code Quality,2026-01-01,2026,,,2606.09800,https://www.semanticscholar.org/paper/6fec476666ced03237e75b626ce222a126c4f814,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.09800 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.09800,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-7/fast_enriched_7.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.17605/osf.io/8jqsp,,Federated Learning for Trustworthy and Multi-Institutional Clinical Agentic AI: A Scoping Review of Large Language Model Approaches,2026-01-01,2026,Open MIND,10.17605/osf.io/8jqsp,,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,attack,,,,,deployment_evidence,Introduction and Threat Model,abstract,corpus/review_queue.csv:paper_section=Introduction and Threat Model,blocked-source-review/blocked-source-resolution-5/resolved_5.jsonl ; corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-4/fast_enriched_4.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1109/icassp55912.2026.11462217,,FinLumen: A Game-Theoretic Multi-Agent Framework for Rational Portfolio Management,2026-01-01,2026,,10.1109/icassp55912.2026.11462217,,,set3_context,no,2026-08-18 adjudication: the work is primarily an application or deployment study rather than MAS security research.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,I2_communication_routing;I3_state_memory;I4_delegation_action;I5_aggregation_outcome,R1_propagation_persistence;R3_collective_integrity,unclear,,deployment_evidence,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Methodology and Limitations,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-8/fast_enriched_8.jsonl.gz,2026-08-18 general-category adjudication moved this work from set1_core to Set 3: the work is primarily an application or deployment study rather than MAS security research.,secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.21203/rs.3.rs-8606482/v1,,FinSec: A Generative Defensive Agent for Financial Dialogue Security via Multi-Stage Rollout,2026-01-01,2026,Research Square,10.21203/rs.3.rs-8606482/v1,,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,general,,,,,single_agent_baseline,"Scope, Attacks, and Defenses",abstract,full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://www.researchsquare.com/article/rs-8606482/latest.pdf | corpus/review_queue.csv:paper_section=Overview and Related Work | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://www.researchsquare.com/article/rs-8606482/latest.pdf,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-7/fast_enriched_7.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2606.04990,,From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents,2026-01-01,2026,,,2606.04990,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,survey,,,,,related_work,Overview and Related Work,full_text,blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl:pdf_url=https://arxiv.org/pdf/2606.04990 | full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.04990 | corpus/review_queue.csv:evidence_locator=blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl:pdf_url=https://arxiv.org/pdf/2606.04990 | full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.04990,blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl ; corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-15/fast_enriched_15.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2606.16047,,From Argument Components to Graphs: A Multi-Agent Debate with Confidence Gating for Argument Relations,2026-01-01,2026,,,2606.16047,https://www.semanticscholar.org/paper/0a94c4b6368a5571be651409b8a72057f70cc081,set3_context,no,"2026-08-18 adjudication: the primary protected property is reliability, alignment, or behavior rather than a concrete MAS security property.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,I5_aggregation_outcome,R3_collective_integrity,interaction_dependent_mechanism,,measurement_context,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.16047 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.16047,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-12/fast_enriched_12.jsonl.gz,"2026-08-18 general-category adjudication moved this work from set2_emerging to Set 3: the primary protected property is reliability, alignment, or behavior rather than a concrete MAS security property.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.33411/ijist/1813,,From Automation to Autonomy: A Survey of Agentic Workflows in CI/CD Orchestration,2026-01-01,2026,International Journal of Innovative Science & Technology,10.33411/ijist/1813,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,abstract,full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://journal.50sea.com/index.php/IJIST/article/download/1813/2699 | corpus/review_queue.csv:paper_section=Overview and Related Work | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://journal.50sea.com/index.php/IJIST/article/download/1813/2699,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.48448/xjfb-by61,,From Belief Entrenchment to Robust Reasoning in LLM Agents,2026-01-01,2026,Underline Science Inc.,10.48448/xjfb-by61,,,set3_context,no,"2026-08-18 adjudication: the primary protected property is reliability, alignment, or behavior rather than a concrete MAS security property.",yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,I5_aggregation_outcome,R3_collective_integrity,composition_induced,,measurement_context,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Methodology and Limitations,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-2/fast_enriched_2.jsonl.gz,"2026-08-18 general-category adjudication moved this work from set1_core to Set 3: the primary protected property is reliability, alignment, or behavior rather than a concrete MAS security property.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.48448/a3ch-av61,,From Intent to Action: Multi-Agent LLMs Coordinating Naval Planning Tools,2026-01-01,2026,Underline Science Inc.,10.48448/a3ch-av61,,,set3_context,no,2026-08-18 adjudication: the work is primarily an application or deployment study rather than MAS security research.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,I1_boundary_admission;I2_communication_routing;I4_delegation_action;I6_observation_defense,unspecified,unclear,,deployment_evidence,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Methodology and Limitations,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-15/fast_enriched_15.jsonl.gz,2026-08-18 general-category adjudication moved this work from set1_core to Set 3: the work is primarily an application or deployment study rather than MAS security research.,secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-18,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.15441/ceem.26.136,,From non-agentic large language models to multi-agent systems in emergency medicine: a scoping review,2026-01-01,2026,Clinical and Experimental Emergency Medicine,10.15441/ceem.26.136,,,set3_context,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz:pdf_url_used=https://www.ceemjournal.org/upload/pdf/ceem-26-136.pdf | corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz:pdf_url_used=https://www.ceemjournal.org/upload/pdf/ceem-26-136.pdf,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-11/fast_enriched_11.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1609/aaaiss.v9i1.42951,,From Playbooks to Decisions: An Auditable Coordination Protocol for Hunter–Policy–Responder Cyber Agents (Extended Abstract),2026-01-01,2026,AAAI proceedings,10.1609/aaaiss.v9i1.42951,,https://doi.org/10.1609/aaaiss.v9i1.42951,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,evaluation,,,,,deployment_evidence,Introduction and Threat Model,abstract,corpus/review_queue.csv:paper_section=Methodology and Limitations,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-2/fast_enriched_2.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
zhou2026shield_target,zhou2026shield_target,From Shield to Target: Denial-of-Service Attacks on LLM-Based Agent Guardrails,2026-01-01,2026,arXiv,,2606.14517,https://arxiv.org/abs/2606.14517,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,no,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,measurement_context,Evaluation,full_text,blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl:pdf_url=https://arxiv.org/pdf/2606.14517 | full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.14517 | corpus/review_queue.csv:evidence_locator=blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl:pdf_url=https://arxiv.org/pdf/2606.14517 | full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.14517,blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl ; corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.17605/osf.io/wc9ax,,From Static Benchmarks to Dynamic Agents: A Scoping Review of Multi-Turn LLM Evaluation Frameworks for Patient-Facing AI in Healthcare,2026-01-01,2026,Open MIND,10.17605/osf.io/wc9ax,,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,evaluation,,,,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Overview and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-6/fast_enriched_6.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
arxiv:2606.00405,,From Talking Words to Sharing Thoughts: Scalable Multi-LLM Aggregation via Structured Message Passing,2026-01-01,2026,,,2606.00405,https://www.semanticscholar.org/paper/261f740a0cedc0a7712ac9439e2cc64b1292306b,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.00405 | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2606.00405,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-10/fast_enriched_10.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,supp_from_tasks_to_teams_a_risk_first_evaluation_framework_for_multi_agent_llm_system,From Tasks to Teams: A Risk-First Evaluation Framework for Multi-Agent LLM Systems in Finance,2026-01-01,2026,Findings of ACL 2026,10.18653/v1/2026.findings-acl.1934,,https://aclanthology.org/2026.findings-acl.1934/,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,evaluation,,,,,protocol_or_standard,System Model and Defenses,full_text,blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl:pdf_url=https://aclanthology.org/2026.findings-acl.1934.pdf | full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://aclanthology.org/2026.findings-acl.1934.pdf | corpus/review_queue.csv:evidence_locator=blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl:pdf_url=https://aclanthology.org/2026.findings-acl.1934.pdf | full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz:pdf_url_used=https://aclanthology.org/2026.findings-acl.1934.pdf,blocked-source-review/blocked-source-resolution-1/resolved_1.jsonl ; corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",primary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.48448/3rx3-5k33,,From Trust to Compromise: Outcome-Verified LLM Phishing Simulation and Real-Time Defense,2026-01-01,2026,Underline Science Inc.,10.48448/3rx3-5k33,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,defense,,,,,defense_analogy,Defenses,abstract,corpus/review_queue.csv:paper_section=Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-13/fast_enriched_13.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
