work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,evidence_set,strict_scope_pass,scope_reason,peer_reviewed,peer_review_basis,frozen_citation_count,citation_count_source,citation_count_field,citation_snapshot_date,maturity_rule_pass,dominant_contribution,interaction_interfaces,risk_or_property,interaction_dependence,emerging_direction,citation_role,paper_section,evidence_basis,evidence_locator,source_files,decision_reason,previous_decision,previous_category,reviewer,reviewed_at,author_signoff_required,taxonomy_ready,membership_reason
doi:10.1145/3773966.3784974,,Multi-Agent System for Adversarial Robustness and Originality Attribution in Short-Form Videos,2026-01-01,2026,,10.1145/3773966.3784974,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3774398.3811567,,An LLM-Based Agentic AI System for Automated Construction of Knowledge Taxonomies in Data Science Problem Solving,2026-01-01,2026,ACM Conference on Learning @ Scale,10.1145/3774398.3811567,,,screened_out,no,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3774904.3792486,,Unicoon: Hypergraph-based Multi-Agent Simulation of Information Cocoons,2026-01-01,2026,The Web Conference,10.1145/3774904.3792486,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-12/fast_enriched_12.jsonl.gz,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3774904.3792557,,Mitigating Cognitive Vulnerabilities in Code Generation via Multi-Agent Adversarial Debate,2026-01-01,2026,The Web Conference,10.1145/3774904.3792557,,,set3_context,no,Agents are used for an external security or application task; the protected property is not the multi-agent system itself.,yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,attack,,,,,measurement_context,Evaluation,abstract,corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=Evaluation,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-13/fast_enriched_13.jsonl.gz,"Agents are used for an external security or application task; the protected property is not the multi-agent system itself. Retained only for background, comparison, or methodological context.",secondary,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3774904.3793050,,Think Then Recommend: An LLM-Powered Multi-Agent Framework for Personalized Conversational Recommender System in E-Commerce,2026-01-01,2026,The Web Conference,10.1145/3774904.3793050,,,screened_out,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-14/fast_enriched_14.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3774905.3793914,,Collaborative LLM Agents for End-to-End Software Development,2026-01-01,2026,The Web Conference,10.1145/3774905.3793914,,,screened_out,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3774905.3795456,,Frugal Agents: Efficient Bio Reasoning via Long-Sequence Compression and Prompt-Gated Memory,2026-01-01,2026,The Web Conference,10.1145/3774905.3795456,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, multiple agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3774905.3795475,,"The More You Say, the More You Risk: Ethical Concerns in Large Language Model Reasoning Frameworks",2026-01-01,2026,The Web Conference,10.1145/3774905.3795475,,,set3_context,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,measurement_context,Evaluation,abstract,corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=Evaluation,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-15/fast_enriched_15.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3774905.3795718,,LLM and Agents for Recommendation Systems (LARS),2026-01-01,2026,The Web Conference,10.1145/3774905.3795718,,,screened_out,no,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3777490.3777504,,Towards a framework for Bias Evaluation of AI Agents in Agentic Workflows,2026-01-01,2026,HCAIep,10.1145/3777490.3777504,,,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,evaluation,,,,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Overview and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-0/fast_enriched_0.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3779211.3795738,,Joint Evaluation : A Human + LLM + Multi-Agents Collaborative Framework for Comprehensive AI Safety (Jo.E),2026-01-01,2026,WSDM Companion,10.1145/3779211.3795738,,,screened_out,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,evaluation,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",exclude,evaluation,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3780095,,Multi-Agent AI Framework for Threat Mitigation and Resilience in Machine Learning Systems,2026-01-01,2026,ACM Transactions on Software Engineering and Methodology,10.1145/3780095,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3786335.3813173,,Does Safety Molt? Evaluating LLM Safety in Multi-Agent Social Environments,2026-01-01,2026,CAIS,10.1145/3786335.3813173,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,no,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,no,general,,,,,measurement_context,Evaluation,abstract,full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2605.27766 | corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2605.27766 | corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz:pdf_url_used=https://arxiv.org/pdf/2605.27766,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-1/full_review_enriched_1.jsonl.gz ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-1/fast_enriched_1.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3786335.3813197,,TRACE: A Multi-Agent System for Natural Language-Driven Social Graph Investigation,2026-01-01,2026,CAIS,10.1145/3786335.3813197,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3786583.3786918,,Automated Software Test Generation at Industry Scale Using a Multi-Agent Architecture and Workflow Integration,2026-01-01,2026,Proceedings of the IEEE/ACM 48th International Conference on Software Engineering: Software Engineering in Practice,10.1145/3786583.3786918,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3787120.3787129,,Designing Ethics or Manipulating It: Who Needs Ethics in a Multi-Agent Virtual Space?,2025-01-01,2025,,10.1145/3787120.3787129,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3787279.3787301,,CoGuard: A Large Language Model-Based Multi-Agent System for Autonomous Security Policy Enforcement in Cloud Environments,2025-01-01,2025,International Conference on Advances in Artificial Intelligence,10.1145/3787279.3787301,,,screened_out,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,MAS-security scope not established: missing material inter-agent interaction path.,exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3793671,,Evaluating LLM-based Agents for Multi-turn Conversations: A Survey,2026-01-01,2026,ACM Transactions on Intelligent Systems and Technology,10.1145/3793671,,,set3_context,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",yes,explicit metadata,6,OpenAlex,openalex_citations,2026-08-17,yes,survey,,,,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Overview and Related Work | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=Overview and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-2/full_review_enriched_2.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-2/fast_enriched_2.jsonl.gz,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3800000.3800146,,A Hierarchical Retrieval-Augmented Multi-Agent System for Robust Financial Analysis and Decision Support,2025-01-01,2025,,10.1145/3800000.3800146,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3803291.3803376,,RepoGuard: Harmonising Security and Functional Correctness in LLM-Guided Repository-Level Code Generation,2026-01-01,2026,,10.1145/3803291.3803376,,,screened_out,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,defense,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",exclude,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3804601.3804614,,A Hybrid Spatiotemporal Computational Framework for Multi-Agent Systems: LLM-Driven Simulation of Policy-Induced Emotion Propagation in the Chinese Housing Market,2026-01-01,2026,"Proceedings of the 5th International Conference on Computer, Artificial Intelligence and Control Engineering",10.1145/3804601.3804614,,,screened_out,no,MAS-security scope not established: missing security/safety/trust property.,yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,MAS-security scope not established: missing security/safety/trust property.,exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3805047,,An LLM-Enabled Multimodal Agentic AI Framework for the Medical Internet of Things (MIoT),2026-01-01,2026,"ACM Transactions on Multimedia Computing, Communications, and Applications (TOMCCAP)",10.1145/3805047,,,screened_out,no,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3805621.3807648,,C law VM: Harness-Managed Virtual Memory for Stateful Tool-Using LLM Agents,2026-01-01,2026,,10.1145/3805621.3807648,,,screened_out,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3805622.3810571,,LLM-Guided Secure Federated Visual Prompts with Deep Unfolding for MRI Reconstruction,2026-01-01,2026,,10.1145/3805622.3810571,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, multiple agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,defense,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3812836.3814746,,AgriPilot: Disagreement-Aware Multi-Agent Governance for Robust Greenhouse Control,2026-01-01,2026,MobiSys Workshops,10.1145/3812836.3814746,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-3/full_review_enriched_3.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-3/fast_enriched_3.jsonl.gz,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1145/3812836.3814750,,SemantiGuard: Intent-Aware Malicious Code Detection for IoT Agent Systems,2026-01-01,2026,MobiSys Workshops,10.1145/3812836.3814750,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,defense,,,,,measurement_context,Evaluation,abstract,corpus/review_queue.csv:paper_section=Evaluation | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=Evaluation,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-4/full_review_enriched_4.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-4/fast_enriched_4.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,defense,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1145/3818619,,SemAder: Evading LLM-Based Binary Code Analysis via Structure-Semantics Joint Induction,2026-01-01,2026,ACM Transactions on Privacy and Security,10.1145/3818619,,,screened_out,no,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1158/1538-7445.am2026-22,,"Abstract 22: Multi-agent AI system for autonomous CAR-T development: Integrated target discovery, toxicity prediction, and rational molecular design for cancer immunotherapy.",2026-01-01,2026,Cancer Research,10.1158/1538-7445.am2026-22,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1158/1538-7445.am2026-31,,Abstract 31: Charles: A self-critical agentic AI drug discovery analyst for cancer.,2026-01-01,2026,Cancer Research,10.1158/1538-7445.am2026-31,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,1,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,agentic_security_context,Introduction and Related Work,abstract,corpus/review_queue.csv:paper_section=Introduction and Related Work | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=Introduction and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-5/full_review_enriched_5.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-5/fast_enriched_5.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1177/03611981251322468,,A Self-Supervised Multi-Agent Large Language Model Framework for Customized Traffic Mobility Analysis Using Machine Learning Models,2025-01-01,2025,Transportation Research Record Journal of the Transportation Research Board,10.1177/03611981251322468,,,screened_out,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1186/s42400-025-00458-2,,KGAgent4CTI: unlocking the power of LLM in threat intelligence,2026-01-01,2026,Cybersecurity,10.1186/s42400-025-00458-2,,,screened_out,no,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.1186/s44147-026-01100-9,,A large language model-driven semantic inference framework for business logic vulnerability discovery in power system microservice APIs,2026-01-01,2026,Journal of engineering and applied sciences,10.1186/s44147-026-01100-9,,,screened_out,no,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing multiple agents, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.11896/jsjkx.250500002,,Comprehensive Survey of LLM-based Agent Operating Systems,2026-01-01,2026,DOAJ (DOAJ: Directory of Open Access Journals),10.11896/jsjkx.250500002,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,unclear,insufficient publication metadata,0,OpenAlex,openalex_citations,2026-08-17,no,survey,,,,,related_work,Overview and Related Work,abstract,corpus/review_queue.csv:paper_section=Overview and Related Work | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=Overview and Related Work,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-6/full_review_enriched_6.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-6/fast_enriched_6.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,survey,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1200/jco.2026.44.16_suppl.e13657,,"PRISM: A transparent, self-correcting LLM system for reproducible therapy recommendations in neuroendocrine tumors.",2026-01-01,2026,Journal of Clinical Oncology,10.1200/jco.2026.44.16_suppl.e13657,,,set3_context,no,MAS-security scope not established: missing material inter-agent interaction path.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,protocol_or_standard,System Model and Defenses,abstract,corpus/review_queue.csv:paper_section=System Model and Defenses | corpus/review_queue.csv:evidence_locator=corpus/review_queue.csv:paper_section=System Model and Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-7/full_review_enriched_7.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-7/fast_enriched_7.jsonl.gz,"MAS-security scope not established: missing material inter-agent interaction path. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.1200/jco.2026.44.19_suppl.20,,Simulating expert oncologist-to-oncologist thinking and behavior: Multi-agent AI for precision oncology collaboration.,2026-01-01,2026,Journal of Clinical Oncology,10.1200/jco.2026.44.19_suppl.20,,,set3_context,no,MAS-security scope not established: missing security/safety/trust property.,yes,explicit metadata,0,OpenAlex,openalex_citations,2026-08-17,yes,general,,,,,protocol_or_standard,System Model and Defenses,abstract,corpus/review_queue.csv:paper_section=System Model and Defenses,corpus/review_queue.csv ; full-source-review/full-corpus-review-enrichment-0/full_review_enriched_0.jsonl.gz ; metadata-review/fast-corpus-review-enrichment-8/fast_enriched_8.jsonl.gz,"MAS-security scope not established: missing security/safety/trust property. Retained only for background, comparison, or methodological context.",secondary,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus; retained for contextual citation use.
doi:10.12133/j.smartag.sa202503026,,Applications Research Progress and Prospects of Multi-Agent Large Language Models in Agricultural,2025-01-01,2025,DOAJ (DOAJ: Directory of Open Access Journals),10.12133/j.smartag.sa202503026,,,screened_out,no,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",unclear,insufficient publication metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,no,attack,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing security/safety/trust property, material inter-agent interaction path.",exclude,attack,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
doi:10.12732/ijam.v38i12s.1551,,LLM-POWERED RAN AUTOMATION USING RETRIEVAL-AUGMENTED GENERATION (RAG),2025-01-01,2025,International Journal of Applied Mathematics,10.12732/ijam.v38i12s.1551,,,screened_out,no,"MAS-security scope not established: missing LLM-backed agents, multiple agents, security/safety/trust property, material inter-agent interaction path.",yes,explicit metadata,0,corpus/review_queue.csv,frozen_citation_count,2026-08-17,yes,general,,,,,,,title_metadata,,corpus/review_queue.csv,"MAS-security scope not established: missing LLM-backed agents, multiple agents, security/safety/trust property, material inter-agent interaction path.",exclude,general,"OpenAI GPT-5.6 Pro, model-assisted source review",2026-08-17,yes,no,Outside the MAS-security corpus and not retained as an active contextual citation.
