work_key,title,evidence_set,dominant_contribution,final_verdict,recommendation,final_reason,source_checked,primary_url,doi,arxiv_id,paper_path
doi:10.1109/icca66035.2025.11431026,SPIFFE-Based Zero-Trust Authentication for AI Agent Ecosystems,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1109/icca66035.2025.11431026,,papers/defenses/international_conferences_on_computing_advancements/2025_spiffe_based_zero_trust_authentication_for_ai_agent_ecosystems.md
doi:10.71465/ajainn3659,Self-Healing Memory Architectures for Large Language Model-Based Multi-Agent Collaboration,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.71465/ajainn3659,,papers/defenses/journals_american_journal_of_artificial_intelligence_and_neural_netwo/2026_self_healing_memory_architectures_for_large_language_model_based_multi_a.md
supp_enhancing_robustness_of_llm_driven_multi_agent_systems_through_randomized_smooth,Enhancing Robustness of LLM-Driven Multi-Agent Systems through Randomized Smoothing,set1_core,defense,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1016/j.cja.2025.103779,10.1016/j.cja.2025.103779,2025.10377,papers/defenses/journals_chinese_journal_of_aeronautics/2026_hu_enhancing_robustness_of_llm_driven_multi_agent_s.md
xu2026trust_paradox,The Trust Paradox in LLM-Based Multi-Agent Systems: When Collaboration Becomes a Security Vulnerability,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1109/TCSS.2026.3695070,10.1109/tcss.2026.3695070,2026.36950,papers/evaluations/journals_ieee_transactions_on_computational_social_systems/2026_xu_trust_paradox.md
doi:10.1109/tdsc.2026.3685256,AgentChain: Blockchain-Empowered Multi-Agent Coordination for Trustworthy LLM Question-Answering Systems,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1109/tdsc.2026.3685256,,papers/defenses/journals_ieee_transactions_on_dependable_and_secure_computing/2026_agentchain_blockchain_empowered_multi_agent_coordination_for_trustworthy.md
doi:10.1109/tnse.2026.3680460,Topology Linearization for Multi-Agent Systems Security: Mitigating Malicious Propagation via Path Decomposition,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1109/tnse.2026.3680460,,papers/defenses/journals_ieee_transactions_on_network_science_and_engineering/2026_topology_linearization_for_multi_agent_systems_security_mitigating_malic.md
doi:10.63412/8vgf0b98,Consensus-Driven Metacognition in Multi-Agent Systems: A Logic-Based Byzantine Fault-Tolerant Protocol,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/ac0706db085a89ea13df7586e0248b0d76e147e6,10.63412/8vgf0b98,,papers/defenses/journals_international_journal_of_global_innovations_and_solutions/2026_consensus_driven_metacognition_in_multi_agent_systems_a_logic_based_byza.md
doi:10.63278/jicrcr.vi.3596,Privacy-Preserving LLM Infrastructure With Multi-Agent Orchestration And RAG-Driven Retrieval,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/a474c87418109af091dd73f3e46c231fac107790,10.63278/jicrcr.vi.3596,,papers/defenses/journals_journal_of_international_crisis_and_risk_communication_resea/2026_privacy_preserving_llm_infrastructure_with_multi_agent_orchestration_and.md
doi:10.1145/3770854.3780202,Robust LLM-based Multi-Agent System with Action Negotiation and Sharing Redundancy Enhancement,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1145/3770854.3780202,,papers/defenses/kdd/2026_robust_llm_based_multi_agent_system_with_action_negotiation_and_sharing.md
arxiv_2508_07667,1-2-3 Check: Enhancing Contextual Privacy in LLM via Multi-Agent Reasoning,set2_emerging,defense,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2025.llmsec-1.9/,,2508.07667,papers/defenses/llmsec_workshop/2025_li_1_2_3_check_enhancing_contextual_privacy_in_llm.md
zhou2025guardian,GUARDIAN: Safeguarding LLM Multi-Agent Collaborations with Temporal Graph Modeling,set1_core,defense,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0bc795afae289ed465a65a3b4b1f4eb7-Abstract-Conference.html,,2505.19234,papers/defenses/neurips/2025_zhou_guardian.md
arxiv:5154.37952,SecureGov-Agent: A Governance-Centric Multi-Agent Framework for Privacy-Preserving and Attack-Resilient LLM Agents,set1_core,defense,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://doi.org/10.1145/3795154.3795296,10.1145/3795154.3795296,5154.37952,papers/defenses/proceedings_of_the_2025_6th_international_conference_on_computer_scien/2025_securegov_agent_a_governance_centric_multi_agent_framework_for_privacy_p.md
doi:10.2139/ssrn.7127218,"Nexus Protocol: A Cryptographically Secure, Zero-Latency Semantic Routing Engine for Multi-Agent Systems",set2_emerging,defense,UNCERTAIN_DISCUSS,lean_remove_source,"Repeated exact-title and DOI searches did not recover a verifiable primary SSRN record for the claimed Nexus Protocol paper. The title is in scope if genuine, but the source-evidence gate is not currently satisfied.",yes_source_pass_or_repeated_source_search,,10.2139/ssrn.7127218,,papers/defenses/ssrn/2026_nexus_protocol_a_cryptographically_secure_zero_latency_semantic_routing.md
feng2026sentinelnet,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,set1_core,defense,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1145/3774904.3792462,10.1145/3774904.3792462,4904.37924,papers/defenses/www/2026_feng_sentinelnet.md
doi:10.5281/zenodo.19244877,Memetic Cascade Detection and Symbolic Immunity in Multi-Agent LLM Systems,set2_emerging,defense,UNCERTAIN_DISCUSS,lean_remove_source,"A related author blog describing Memetic Cascade Detection is public, but repeated exact-title/DOI searches did not independently recover the claimed Zenodo record. Scope appears plausible; primary-source verification is the blocker.",yes_source_pass_or_repeated_source_search,,10.5281/zenodo.19244877,,papers/defenses/zenodo/2026_memetic_cascade_detection_and_symbolic_immunity_in_multi_agent_llm_syste.md
doi:10.5281/zenodo.19628588,Pratyahara: A Neural Tissue Defense Model for Detecting Compromised Agents in Multi-Agent Networks,set2_emerging,defense,UNCERTAIN_DISCUSS,lean_remove_source,"Repeated exact-title and DOI searches did not recover a verifiable primary source for Pratyahara. The claimed topic is direct MAS security, but source evidence is insufficient for active-corpus membership.",yes_source_pass_or_repeated_source_search,,10.5281/zenodo.19628588,,papers/defenses/zenodo/2026_pratyahara_a_neural_tissue_defense_model_for_detecting_compromised_agent.md
doi:10.5281/zenodo.20834834,Semantic Taint Propagation: Embedding-Based Semantic Flow Monitoring for Multi-Agent Large Language Model Systems,set2_emerging,defense,UNCERTAIN_DISCUSS,lean_remove_source,"Repeated exact-title and DOI searches did not recover a verifiable primary source for Semantic Taint Propagation. The claimed topic is direct MAS information-flow security, but source evidence is insufficient for active-corpus membership.",yes_source_pass_or_repeated_source_search,,10.5281/zenodo.20834834,,papers/defenses/zenodo/2026_semantic_taint_propagation_embedding_based_semantic_flow_monitoring_for.md
olson2026liecraft,LieCraft: A Multi-Agent Framework for Evaluating Deceptive Capabilities in Language Models,set1_core,evaluation,UNCERTAIN_DISCUSS,lean_remove_scope,"AAAI confirms a multiplayer hidden-role environment with deception, sabotage, and detection, but the paper's stated objective is measuring LLM deception propensity and skill. The MAS game may function primarily as an evaluation instrument rather than the protected system, so this sits on the scope boundary.",yes_source_pass_or_repeated_source_search,https://ojs.aaai.org/index.php/AAAI/article/view/41116,10.1609/aaai.v40i44.41116,2603.06874,papers/evaluations/aaai/2026_olson_liecraft.md
milkowski2026amongus,Deception and Communication in Autonomous Multi-Agent Systems: An Experimental Study with Among Us,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.65109/FRXL8789,10.65109/frxl8789,2603.26635,papers/evaluations/aamas/2026_milkowski_among_us.md
arora2026safeagents,Exposing Weak Links in Multi-Agent Systems under Adversarial Prompting,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://openreview.net/forum?id=XC5vOg5UTf,,2511.10949,papers/evaluations/aamas_workshop/2026_arora_safeagents.md
an2026aciarena,ACIARena: Toward Unified Evaluation for Agent Cascading Injection,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2026.acl-long.457/,10.18653/v1/2026.acl-long.457,,papers/evaluations/acl/2026_an_aciarena.md
kavathekar2026tamas,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2026.acl-long.1442/,10.18653/v1/2026.acl-long.1442,2511.05269,papers/evaluations/acl/2026_kavathekar_tamas.md
jiang2026risklab,RiskLab: A Controlled Toolkit for Probing Emergent Risks in LLM-Based Multi-Agent Systems,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2026.acl-demo.17/,10.18653/v1/2026.acl-demo.17,,papers/evaluations/acl_system_demonstrations/2026_jiang_risklab.md
supp_atag_ai_agent_application_threat_assessment_with_attack_graphs,ATAG: AI-Agent Application Threat Assessment with Attack Graphs,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1145/3779208.3785380,10.1145/3779208.3785380,9208.37853,papers/evaluations/acm_asiaccs/2026_gandhi_atag_ai_agent_application_threat_assessment_with.md
arxiv:2504.07461,Achilles Heel of Distributed Multi-Agent Systems,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/df948cf591ab14be205c1f43782b36aa35450a32,,2504.07461,papers/evaluations/arxiv/2025_achilles_heel_of_distributed_multi_agent_systems.md
arxiv:2605.14271,Auditing Agent Harness Safety,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/7d89c6d4c6b401f4d8e6e9759f25b3578e206e0f,,2605.14271,papers/evaluations/arxiv/2026_auditing_agent_harness_safety.md
zhao2026macbench,Beyond Goodhart's Law: A Dynamic Benchmark for Evaluating Compliance in Multi-Agent Systems,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2606.07805,,2606.07805,papers/evaluations/arxiv/2026_zhao_macbench.md
zou2026calbench,CalBench: Evaluating Coordination-Privacy Trade-offs in Multi-Agent LLMs,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2605.09823,,2605.09823,papers/evaluations/arxiv/2026_zou_calbench.md
nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2602.15198,,2602.15198,papers/evaluations/arxiv/2026_nakamura_colosseum.md
arxiv:2604.01151,Detecting Multi-Agent Collusion Through Multi-Agent Interpretability,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/ecb415dc6dd0b9220463ec79125db492f93cda81,,2604.01151,papers/evaluations/arxiv/2026_detecting_multi_agent_collusion_through_multi_agent_interpretability.md
lemercier2026gambit,GAMBIT: A Three-Mode Benchmark for Adversarial Robustness in Multi-Agent LLM Collectives,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2605.09027,,2605.09027,papers/evaluations/arxiv/2026_le_mercier_gambit.md
mateotorrejon2026gammaf,GAMMAF: A Common Framework for Graph-Based Anomaly Monitoring Benchmarking in LLM Multi-Agent Systems,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2604.24477,,2604.24477,papers/evaluations/arxiv/2026_mateo_torrejon_gammaf.md
rahman2026harp,HARP: Measuring Harm Amplification in Multi-Agent LLM Systems,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2605.27489,,2605.27489,papers/evaluations/arxiv/2026_rahman_harp.md
chen2025medsentry,MedSentry: Understanding and Mitigating Safety Risks in Medical LLM Multi-Agent Systems,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2505.20824,,2505.20824,papers/evaluations/arxiv/2025_chen_medsentry.md
arxiv:2603.29846,SNEAK: Evaluating Strategic Communication and Information Leakage in Large Language Models,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/795d225d056a74886b3b40c1b8596ee7dea8c3e4,,2603.29846,papers/evaluations/arxiv/2026_sneak_evaluating_strategic_communication_and_information_leakage_in_larg.md
arxiv:2606.15008,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/2aa4edab94935dd6a1bc2c0cb96923d1762fca88,,2606.15008,papers/evaluations/arxiv/2026_security_engineering_of_openclaw_analyzing_attack_surface_expansion_and.md
arxiv:2510.14312,"Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies",set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/450f3603e3a1f679e79f72a9f5b16214a0eb84ba,,2510.14312,papers/evaluations/arxiv/2025_terrarium_revisiting_the_blackboard_for_multi_agent_safety_privacy_and_s.md
arxiv:2605.17480,The Capability Paradox: How Smarter Auditors Make Multi-Agent Systems Less Secure,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/2e5a9e42518553589f1574f5c6c6e5d34f28627c,,2605.17480,papers/evaluations/arxiv/2026_the_capability_paradox_how_smarter_auditors_make_multi_agent_systems_les.md
arxiv:2605.06812,Towards Security-Auditable LLM Agents: A Unified Graph Representation,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/7919631a973f467b2b05757a61e7b3b9bc6bac54,,2605.06812,papers/evaluations/arxiv/2026_towards_security_auditable_llm_agents_a_unified_graph_representation.md
arxiv:2603.15408,TrinityGuard: A Unified Framework for Safeguarding Multi-Agent Systems,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/3c0851208d7c5b0cf6815806d3197aa7744fba30,,2603.15408,papers/evaluations/arxiv/2026_trinityguard_a_unified_framework_for_safeguarding_multi_agent_systems.md
arxiv_2512_09187,WOLF: Werewolf-based Observations for LLM Deception and Falsehoods,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2512.09187,,2512.09187,papers/evaluations/arxiv/2025_agarwal_wolf_werewolf_based_observations_for_llm_decepti.md
arxiv:2605.08460,When Child Inherits: Modeling and Exploiting Subagent Spawn in Multi-Agent Networks,set2_emerging,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/b46e67e21542fdd9e0ce0cfa1be6fd5030df2c5b,,2605.08460,papers/evaluations/arxiv/2026_when_child_inherits_modeling_and_exploiting_subagent_spawn_in_multi_agen.md
xie2025_whos_the_mole,Who's the Mole? Modeling and Detecting Intention-Hiding Malicious Agents in LLM-Based Multi-Agent Systems,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2507.04724,,2507.04724,papers/evaluations/arxiv/2025_xie_whos_the_mole.md
doi:10.1109/bigdata66926.2025.11401523,Quantifying Privacy Leakage in Multi-Agent LLMs: A Unified Theoretical and Empirical Analysis,set1_core,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1109/bigdata66926.2025.11401523,,papers/evaluations/bigdata_congress/2025_quantifying_privacy_leakage_in_multi_agent_llms_a_unified_theoretical_an.md
nother2026badacts,Benchmarking the Robustness of Agentic Systems to Adversarially-Induced Harmful Behaviors,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://colmweb.org/AcceptedPapers.html,,2508.16481,papers/evaluations/colm/2026_nother_bad_acts.md
supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,The Subtle Art of Defection: Understanding Uncooperative Behaviors in LLM based Multi-Agent Systems,set1_core,evaluation,UNCERTAIN_DISCUSS,lean_remove_scope,"The EACL paper studies uncooperative behaviors causing resource-management collapse, but the primary source frames the outcome as system stability/survival rather than a concrete adversary, security property, authorization boundary, or privacy violation. It is closer to MAS robustness/reliability under the strict gate.",yes_source_pass_or_repeated_source_search,https://aclanthology.org/2026.eacl-industry.44/,10.18653/v1/2026.eacl-industry.44,2511.15862,papers/evaluations/eacl_industry/2026_kulshreshtha_the_subtle_art_of_defection_understanding_uncoop.md
yu2025netsafe,NetSafe: Exploring the Topological Safety of Multi-agent System,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2025.findings-acl.150/,10.18653/v1/2025.findings-acl.150,2410.15686,papers/evaluations/findings_acl/2025_yu_netsafe.md
liu2026topology_memory,Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2026.findings-acl.1980/,10.18653/v1/2026.findings-acl.1980,2512.04668,papers/evaluations/findings_acl/2026_liu_topology_memory_leakage.md
dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2026.findings-eacl.237/,10.18653/v1/2026.findings-eacl.237,2510.07505,papers/evaluations/findings_eacl/2026_dong_pear.md
li2026a2asecbench,A2ASecBench: A Protocol-Aware Security Benchmark for Agent-to-Agent Multi-Agent Systems,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://iclr.cc/virtual/2026/poster/10010017,,,papers/evaluations/iclr/2026_li_a2asecbench.md
mathew2025hidden,Hidden in Plain Text: Emergence and Mitigation of Steganographic Collusion in LLMs,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://aclanthology.org/2025.ijcnlp-long.34/,10.18653/v1/2025.ijcnlp-long.34,,papers/evaluations/ijcnlp_aacl/2025_mathew_hidden_plain_text.md
doi:10.1109/ijcnn60899.2024.10650172,CRDA: Content Risk Drift Assessment of Large Language Models through Adversarial Multi-Agent Interaction,set1_core,evaluation,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1109/ijcnn60899.2024.10650172,,papers/evaluations/ijcnn/2024_crda_content_risk_drift_assessment_of_large_language_models_through_adve.md
doi:10.1109/trustcom66490.2025.00226,Security of LLM Agents: A Case Study Approach,set1_core,evaluation,UNCERTAIN_DISCUSS,lean_remove_scope,"The TrustCom paper itself is verifiable, but accessible metadata provides no abstract/full text establishing multiple separately addressable LLM agents. Its broad title, Security of LLM Agents: A Case Study Approach, is not enough to pass the MAS gate without paper-level evidence.",yes_source_pass_or_repeated_source_search,,10.1109/trustcom66490.2025.00226,,papers/evaluations/international_conference_on_trust_security_and_privacy_in_computing_an/2025_security_of_llm_agents_a_case_study_approach.md
elyagoubi2026agentleak,AgentLeak: A Benchmark for Internal-Channel Privacy Leakage in Multi-Agent LLM Systems,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1109/ACCESS.2026.3704541,10.1109/access.2026.3704541,2026.37045,papers/evaluations/journals_ieee_access/2026_el_yagoubi_agentleak.md
doi:10.1016/j.neunet.2026.109280,Collaborative-adversarial jailbreaking: A propagation-aware attack framework for multi-agent code generation systems.,set1_core,evaluation,UNCERTAIN_DISCUSS,lean_remove_cutoff,"The paper is unquestionably direct MAS security and isolates a collaborative amplification effect, but the earliest verifiable public record found in this pass is after the 2026-07-01 cutoff (publisher/DBLP metadata appears in July 2026). Keep only if a pre-cutoff public version can be produced.",yes_source_pass_or_repeated_source_search,,10.1016/j.neunet.2026.109280,,papers/evaluations/neural_networks/2026_collaborative_adversarial_jailbreaking_a_propagation_aware_attack_framew.md
