paper_id,title,authors,year,venue,venue_family,venue_type,doi,primary_url,open_access_url,publication_status,scope_relation,primary_role,interaction_dependency,security_relevance,evidence_level,evidence_locator,discovery_source,cutoff,cutoff_basis,note_path
ju2026flooding,Flooding Spread of Manipulated Knowledge in LLM-Based Multi-Agent Communities,Tianjie Ju; Yiting Wang; Xinbei Ma; Pengzhou Cheng; Haodong Zhao; Yulong Wang; Lifeng Liu; Jian Xie; Zhuosheng Zhang; Gongshen Liu,2026,Science China Information Sciences,Science China Information Sciences,journal,10.1007/s11432-024-4663-2,https://doi.org/10.1007/s11432-024-4663-2,https://arxiv.org/abs/2407.07791,peer_reviewed,core_security,attack,Manipulated knowledge spreads through communication and stored chat histories among LLM agents and persists through RAG retrieval.,Manipulated knowledge spreads through communication and stored chat histories among LLM agents and persists through RAG retrieval.,blocked_pending_exact_source,"Abstract and Introduction, PDF pp. 1 to 2 of the accessible version; method in Sec. III; experiments in Sec. IV, especially the spread and RAG-persistence subsections. Recheck page and table numbers against the final journal PDF.",journal DOI; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/journals_science_china_information_sciences/2026_ju_flooding.md
zhou2026shield_target,From Shield to Target: Denial-of-Service Attacks on LLM-Based Agent Guardrails,Yuguang Zhou; Xunguang Wang; Pingchuan Ma; Zhantong Xue; Zhaoyu Wang; Shuai Wang,2026,arXiv,arXiv,preprint,10.48550/arXiv.2606.14517,https://arxiv.org/abs/2606.14517,https://arxiv.org/pdf/2606.14517,non_peer_or_unverified,security_relevant,attack,a poisoned worker monopolizes shared guardrail capacity and blocks co-located agents,"Shared-monitor resource isolation is interaction-amplified, but the underlying guardrail DoS is not MAS-native and MAS is only one of several deployment evaluations.",assistant_source_reviewed_pending_author_signoff,ArXiv v2 Abstract p. 1; Secs. 3-5 pp. 4-7 Fig. 1; Sec. 7.2 pp. 11-12 Table 10; conclusion p. 16.,systematic screening ledger; arXiv API,2026-07-01,first version available before cutoff,papers/attacks/arxiv/2026_zhou_guardrail_dos.md
lemercier2026gambit,GAMBIT: A Three-Mode Benchmark for Adversarial Robustness in Multi-Agent LLM Collectives,Alexandre Le Mercier; Chris Develder; Thomas Demeester,2026,arXiv,arXiv,preprint,10.48550/arXiv.2605.09027,https://arxiv.org/abs/2605.09027,https://arxiv.org/pdf/2605.09027,non_peer_or_unverified,security_relevant,evaluation,27804 labeled instances and 240 strategies,"The benchmark directly evaluates a malicious member, collective degradation, observer evasion, and post-shift defense adaptation.",assistant_source_reviewed_pending_author_signoff,arXiv abstract; method and benchmark sections; Figure 1; dataset split and adaptation result tables. Exact page/table locators require final author signoff.,arXiv; benchmark search,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_le_mercier_gambit.md
mateotorrejon2026gammaf,GAMMAF: A Common Framework for Graph-Based Anomaly Monitoring Benchmarking in LLM Multi-Agent Systems,Pablo Mateo-Torrejón; Alfonso Sánchez-Macián,2026,arXiv,arXiv,preprint,10.48550/arXiv.2604.24477,https://arxiv.org/abs/2604.24477,https://arxiv.org/pdf/2604.24477,non_peer_or_unverified,core_security,evaluation,synthetic attributed graph datasets,It directly benchmarks detection and containment of compromised nodes in LLM MAS communication graphs.,assistant_source_reviewed_pending_author_signoff,arXiv abstract; architecture Figure 2; training-data-generation and defense-benchmarking sections; main result tables,arXiv; local bibliography,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_mateo_torrejon_gammaf.md
cai2026grmp,Graph Representation-Based Model Poisoning on the Heterogeneous Internet of Agents,Hanlin Cai; Haofan Dong; Houtianfu Wang; Kai Li; Sai Zou; Ozgur B. Akan,2026,IWCMC,IWCMC,conference,10.1109/IWCMC69287.2026.11579822,https://doi.org/10.1109/IWCMC69287.2026.11579822,https://arxiv.org/abs/2511.07176,peer_reviewed,core_security,attack,malicious participants submit statistically camouflaged updates to a shared LLM aggregation process,"Relevant distributed aggregation security, but current scope explicitly prioritizes runtime interaction and excludes training-only work without a runtime MAS consequence.",assistant_source_reviewed_pending_author_signoff,ArXiv v3 Abstract p. 1 and method/evaluation sections; IEEE DOI metadata pp. 956–961 and formal author list.,IEEE DOI metadata; Crossref; arXiv; prior systematic corpus,2026-07-01,first version available before cutoff,papers/attacks/iwcmc/2026_cai_graph_poisoning.md
rahman2026harp,HARP: Measuring Harm Amplification in Multi-Agent LLM Systems,Md Hafizur Rahman; Zafaryab Haider; Tanzim Mahfuz; Prabuddha Chakraborty,2026,arXiv,arXiv,preprint,10.48550/arXiv.2605.27489,https://arxiv.org/abs/2605.27489,https://arxiv.org/pdf/2605.27489,non_peer_or_unverified,core_security,evaluation,12 scenarios and five defense settings,The paper explicitly targets adversarial local-to-global harm amplification in a seven-agent LLM system.,assistant_source_reviewed_pending_author_signoff,arXiv abstract and lines 104-124 of HTML; methodology sections 3.1-3.2; Tables 1 and 3-5; trace and metric definitions,arXiv; metric audit search,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_rahman_harp.md
zhou2026hierarchical_attacks,Hierarchical Attacks for Multi-Modal Multi-Agent Reasoning,Hao Zhou; Tiru Wu; Yan Jiang; Wanqi Zhou; Junxing Hu; Ai Han,2026,CVPR,CVPR,conference,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Hierarchical_Attacks_for_Multi-Modal_Multi-Agent_Reasoning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Hierarchical_Attacks_for_Multi-Modal_Multi-Agent_Reasoning_CVPR_2026_paper.pdf,peer_reviewed,core_security,attack,attacks alter agent identities graph links shared memory and reasoning whose errors propagate to a root decision,"Several attack variants manipulate native MAS communication, identity, shared state, and collective reasoning, although perception-only variants are inherited multimodal attacks.",assistant_source_reviewed_pending_author_signoff,CVPR pp. 42333-42335 Sec. 3 and Fig. 2; p. 42335 Sec. 4.1; p. 42336 Table 2; p. 42338 Fig. 5.,CVF Open Access; systematic search,2026-07-01,first version available before cutoff,papers/attacks/cvpr/2026_zhou_hierarchical_attacks.md
sun2026insider,Insider Attacks in Multi-Agent LLM Consensus Systems,Xiaolin Sun; Zixuan Liu; Yibin Hu; Zizhan Zheng,2026,arXiv,arXiv,preprint,10.48550/arXiv.2605.08268,https://arxiv.org/abs/2605.08268,https://arxiv.org/pdf/2605.08268,non_peer_or_unverified,core_security,attack,a legitimate member adaptively sends protocol-valid messages to delay or prevent benign agreement,"Agreement, termination, malicious membership, and adaptive protocol-valid influence are inherently multi-party.",assistant_source_reviewed_pending_author_signoff,ArXiv v1 Abstract p. 1; problem formulation pp. 1-3; method pp. 2-4; experiment/results pp. 3-4.,arXiv; prior systematic full-text screening,2026-07-01,first version available before cutoff,papers/attacks/arxiv/2026_sun_insider_attacks.md
olson2026liecraft,LieCraft: A Multi-Agent Framework for Evaluating Deceptive Capabilities in Language Models,Matthew Lyle Olson; Neale Ratzlaff; Musashi Hinck; Tri Nguyen; Vasudev Lal; Joseph Campbell; Simon Stepputtis; Shao-Yen Tseng,2026,AAAI,AAAI,conference,10.1609/aaai.v40i44.41116,https://ojs.aaai.org/index.php/AAAI/article/view/41116,https://ojs.aaai.org/index.php/AAAI/article/download/41116/45077,peer_reviewed,security_relevant,evaluation,ten scenarios and twelve LLMs,"It measures deception capability and peer detection in controlled games, but the malicious objective is assigned by the benchmark rather than arising from a deployment attack.",assistant_source_reviewed_pending_author_signoff,"AAAI published paper, framework and evaluation sections, scenario table, main results tables, pp. 37802-37809",AAAI publisher; venue scan,2026-07-01,first version available before cutoff,papers/evaluations/aaai/2026_olson_liecraft.md
hu2026lying_truths,Lying with Truths: Open-Channel Multi-Agent Collusion for Belief Manipulation via Generative Montage,Jinwei Hu; Xinmiao Huang; Youcheng Sun; Yi Dong; Xiaowei Huang,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.270,https://aclanthology.org/2026.acl-long.270/,https://aclanthology.org/2026.acl-long.270.pdf,peer_reviewed,core_security,attack,"A writer-editor-director coalition coordinates public, individually truthful fragments whose composition manipulates victim agents and downstream judges.","A writer-editor-director coalition coordinates public, individually truthful fragments whose composition manipulates victim agents and downstream judges.",source_reviewed_pending_author_signoff,"Secs. 1 and 3, PDF pp. 1 to 6 for threat and method; Sec. 4, PDF pp. 6 to 8 for CoPHEME; Sec. 5, PDF pp. 8 to 12 for main result and propagation tables.",ACL Anthology; systematic search,2026-07-01,first version available before cutoff,papers/attacks/acl/2026_hu_lying_truths.md
jia2026masfire,MAS-FIRE: Fault Injection and Reliability Evaluation for LLM-Based Multi-Agent Systems,Jin Jia; Zhiling Deng; Zhuangbin Chen; Yingqi Wang; Zibin Zheng,2026,arXiv,arXiv,preprint,10.48550/arXiv.2602.19843,https://arxiv.org/abs/2602.19843,https://arxiv.org/pdf/2602.19843,non_peer_or_unverified,adjacent,evaluation,semantic fault library and controlled injections,The primary object is reliability under synthetic faults; security relevance arises only when the injection is adversarial.,assistant_source_reviewed_pending_author_signoff,arXiv abstract; framework and fault-library sections; main propagation/recovery tables; exact pages require signoff,arXiv search; local corpus,2026-07-01,first version available before cutoff,papers/evaluations/arxiv/2026_jia_mas_fire.md
wang2026masleak,MASLeak: Investigating and Exposing Intellectual Property Leakage Vulnerabilities in Multi-Agent Systems,Liwen Wang; Wenxuan Wang; Shuai Wang; Zongjie Li; Zhenlan Ji; Zongyi Lyu; Daoyuan Wu; Shing-Chi Cheung,2026,USENIX Security,USENIX Security,conference,,https://www.usenix.org/conference/usenixsecurity26/presentation/wang-liwen,https://arxiv.org/pdf/2505.12442,peer_reviewed,core_security,attack,"A black-box user extracts agent count, topology, prompts, task instructions, and tools from an internal multi-agent architecture through its public API.","A black-box user extracts agent count, topology, prompts, task instructions, and tools from an internal multi-agent architecture through its public API.",source_reviewed_pending_author_signoff,Official USENIX record and arXiv full paper; abstract for black-box model and corpus size; method and metric sections for the seven measures; main tables for 87% and 92% results.,USENIX proceedings; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/usenix_security/2026_wang_masleak.md
huang2026mcpthreatmodel,Model Context Protocol Threat Modeling and Analysis of Vulnerabilities to Prompt Injection with Tool Poisoning,Charoes Huang; Xin Huang; Ngoc Phu Tran; Amin Milani Fard,2026,Journal of Cybersecurity and Privacy,Journal of Cybersecurity and Privacy,journal,10.3390/jcp6030084,https://www.mdpi.com/2624-800X/6/3/84,https://www.mdpi.com/2624-800X/6/3/84/pdf,peer_reviewed,core_security,attack,malicious server metadata crosses the client boundary and steers model tool selection,"Highly relevant protocol/tool-boundary security, but it is agentic protocol substrate evidence rather than LLM-MAS interaction among multiple agent cores.",assistant_source_reviewed_pending_author_signoff,Published HTML Sec. 3 Fig. 1/Tables 1-6; Secs. 4-6 evaluation tables; publisher metadata Vol. 6 Issue 3 Article 84.,journal publisher; Crossref; arXiv; prior systematic corpus,2026-07-01,first version available before cutoff,papers/attacks/journals_jcp/2026_huang_mcp_threat_modeling.md
gonzalez2026multimodalsafety,Multimodal Safety Evaluation in Generative Agent Social Simulations,Alhim Adonai Vera Gonzalez; Carlos Hinojosa; Karen Sanchez; Haidar Bin Hamid; Donghoon Kim; Bernard Ghanem,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.1915,https://aclanthology.org/2026.acl-long.1915/,https://aclanthology.org/2026.acl-long.1915.pdf,peer_reviewed,adjacent,evaluation,1000 multimodal plans and over 600000 simulation steps,The work is situational safety evaluation without a capability-bearing adversary; security relevance is indirect.,assistant_source_reviewed_pending_author_signoff,"ACL paper Abstract, sections 3-4, Figure 1, main results tables, pp. 41295-41310",ACL Anthology; venue scan,2026-07-01,first version available before cutoff,papers/evaluations/acl/2026_gonzalez_multimodal_safety.md
naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,Akshat Naik; Jay Culligan; Yarin Gal; Philip Torr; Rahaf Aljundi; Alasdair Paren; Adel Bibi,2026,arXiv,arXiv,preprint,10.48550/arXiv.2602.13477,https://arxiv.org/abs/2602.13477,https://arxiv.org/pdf/2602.13477,non_peer_or_unverified,core_security,attack,a data agent retrieves protected records and induces an orchestrator and notification agent to exfiltrate them,Differential authority and cross-agent data flow are the central attack mechanism and failure.,assistant_source_reviewed_pending_author_signoff,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,systematic screening ledger; arXiv API,2026-07-01,first version available before cutoff,papers/attacks/arxiv/2026_naik_omni_leak.md
zhao2026parasites,Parasites in the Toolchain: A Large-Scale Analysis of Attacks on the MCP Ecosystem,Shuli Zhao; Qinsheng Hou; Zihan Zhan; Yanhao Wang; Yuchong Xie; Yu Guo; Libo Chen; Shenghong Li; Zhi Xue,2026,IEEE Symposium on Security and Privacy,IEEE S&P,conference,10.1109/SP63933.2026.00154,https://doi.org/10.1109/SP63933.2026.00154,https://arxiv.org/pdf/2509.06572,peer_reviewed,security_relevant,attack,The system is one LLM host composing multiple MCP servers and tools. It is directly relevant to distributed capability composition but does not necessarily contain multiple independently stateful LLM agent cores.,The system is one LLM host composing multiple MCP servers and tools. It is directly relevant to distributed capability composition but does not necessarily contain multiple independently stateful LLM agent cores.,source_reviewed_pending_author_signoff,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",IEEE S&P metadata; arXiv; prior systematic corpus,2026-07-01,first version available before cutoff,papers/attacks/ieee_security_privacy/2026_zhao_parasites_toolchain.md
dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,Shen Dong; Mingxuan Zhang; Pengfei He; Li Ma; Bhavani Thuraisingham; Hui Liu; Yue Xing,2026,Findings of EACL,ACL Findings,conference,10.18653/v1/2026.findings-eacl.237,https://aclanthology.org/2026.findings-eacl.237/,https://aclanthology.org/2026.findings-eacl.237.pdf,peer_reviewed,core_security,evaluation,planner/executor attack positions and memory ablations,Role-targeted prompt injection directly tests security of a two-agent planner-executor architecture.,assistant_source_reviewed_pending_author_signoff,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",ACL Anthology; version reconciliation,2026-07-01,first version available before cutoff,papers/evaluations/findings_eacl/2026_dong_pear.md
tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,Riya Tapwal; Abhishek Kumar; Carsten Maple,2026,arXiv,arXiv,preprint,10.48550/arXiv.2605.10614,https://arxiv.org/abs/2605.10614,https://arxiv.org/pdf/2605.10614,non_peer_or_unverified,core_security,defense,leakage risk accumulates as secrets cross repeated agent-generation boundaries,The protected property is cross-agent secret confidentiality and the threat/defense depends on pipeline propagation across agent boundaries.,assistant_source_reviewed_pending_author_signoff,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",arXiv API; privacy-defense scan,2026-07-01,first version available before cutoff,papers/defenses/arxiv/2026_tapwal_prism.md
lee2026prompt_infection,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-agent Systems,Donghyun Lee; Mo Tiwari; Brando Miranda,2026,ESORICS 2025 International Workshops,ESORICS 2025 International Workshops,conference,10.1007/978-3-032-16092-8_28,https://link.springer.com/chapter/10.1007/978-3-032-16092-8_28,https://arxiv.org/abs/2410.07283,peer_reviewed,core_security,attack,an external seed makes each compromised agent reproduce role-specific malicious instructions downstream,"Propagation, role-specific payloads, population containment, and cross-agent data/action effects depend directly on explicit interaction.",assistant_source_reviewed_pending_author_signoff,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,Springer proceedings; Crossref; arXiv; prior corpus completeness scan,2026-07-01,first version available before cutoff,papers/attacks/esorics_workshops/2026_lee_prompt_infection.md
darabi2026bioautonomic,Resilience in Ambient Multi-Agent LLMs via Decentralized Bio-Autonomic Control and Immune-Inspired Anomaly Detection,Nastaran Darabi; Devashri Naik; Sina Tayebati; Dinithi Jayasuriya; Amit R. Trivedi,2026,AAAI,AAAI,conference,10.1609/aaai.v40i44.41065,https://ojs.aaai.org/index.php/AAAI/article/view/41065,https://ojs.aaai.org/index.php/AAAI/article/download/41065/45026,peer_reviewed,security_relevant,defense,agents exchange trust evidence through gossip and adapt local control loops,"The paper mixes fault resilience, anomaly detection, privacy-preserving adaptation, and malicious-agent/control-flow scenarios. The interaction is genuine, but not every evaluated perturbation is adversarial security.",assistant_source_reviewed_pending_author_signoff,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",AAAI proceedings; DOI registry,2026-07-01,first version available before cutoff,papers/defenses/aaai/2026_darabi_bio_autonomic.md
zhou2026resmas,ResMAS: Resilience Optimization in LLM-based Multi-agent Systems,Zhilun Zhou; Zihan Liu; Jiahe Liu; Qingyu Shao; Yihan Wang; Kun Shao; Depeng Jin; Fengli Xu,2026,AAAI,AAAI,conference,10.1609/aaai.v40i41.40824,https://ojs.aaai.org/index.php/AAAI/article/view/40824,https://ojs.aaai.org/index.php/AAAI/article/download/40824/44785,peer_reviewed,security_relevant,defense,topology and distributed role prompts are co-optimized for perturbed operation,"Primary perturbations are random agent failures and general resilience, not consistently malicious adversaries. It is important design-time robustness evidence but should not be treated as a pure attack-defense paper.",assistant_source_reviewed_pending_author_signoff,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,AAAI proceedings; DOI registry,2026-07-01,first version available before cutoff,papers/defenses/aaai/2026_zhou_resmas.md
zheng2026byzantine_reliability,Rethinking the Reliability of Multi-agent System: A Perspective from Byzantine Fault Tolerance,Lifan Zheng; Jiawei Chen; Qinghong Yin; Jingyuan Zhang; Xinyi Zeng; Yu Tian,2026,AAAI,AAAI,conference,10.1609/aaai.v40i41.40806,https://ojs.aaai.org/index.php/AAAI/article/view/40806,https://ojs.aaai.org/index.php/AAAI/article/download/40806/44767,peer_reviewed,core_security,defense,"Faulty members inject wrong answers through graph edges and a collective procedure aggregates them; the effect depends on fault count, placement, topology, and aggregation.","Faulty members inject wrong answers through graph edges and a collective procedure aggregates them; the effect depends on fault count, placement, topology, and aggregation.",source_reviewed_pending_author_signoff,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",AAAI proceedings; Crossref; prior corpus completeness scan,2026-07-01,first version available before cutoff,papers/defenses/aaai/2026_zheng_byzantine_reliability.md
jiang2026risklab,RiskLab: A Controlled Toolkit for Probing Emergent Risks in LLM-Based Multi-Agent Systems,Yu Jiang; Wenjie Wang; Yue Huang; Yanbo Wang; Zhenhong Zhou; Xiuying Chen; Yang Liu; Pin-Yu Chen; Wei Wang; Xiangliang Zhang,2026,ACL System Demonstrations,ACL System Demonstrations,conference,10.18653/v1/2026.acl-demo.17,https://aclanthology.org/2026.acl-demo.17/,https://aclanthology.org/2026.acl-demo.17.pdf,peer_reviewed,security_relevant,evaluation,topology-environment-protocol-agent-task experiment model,"It probes collusion, resource overreach, drift, and strategic misreporting, but includes broad emergent risk and reliability concerns beyond adversarial security.",assistant_source_reviewed_pending_author_signoff,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",ACL Anthology; venue scan,2026-07-01,first version available before cutoff,papers/evaluations/acl_demo/2026_jiang_risklab.md
shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,Ruxue Shi; Yili Wang; Mengnan Du; Qinggang Zhang; Rui Miao; Yixin Liu; Xin Wang,2026,arXiv,arXiv,preprint,10.48550/arXiv.2606.12474,https://arxiv.org/abs/2606.12474,https://arxiv.org/pdf/2606.12474,non_peer_or_unverified,core_security,defense,candidate message effects are simulated across local and global communication state,The defense directly targets malicious messages and cross-agent propagation in graph-structured LLM MAS.,assistant_source_reviewed_pending_author_signoff,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,arXiv API; defense completeness scan,2026-07-01,first version available before cutoff,papers/defenses/arxiv/2026_shi_saiguard.md
anbiaee2026protocols,Security Threat Modeling for Emerging AI-Agent Protocols: A Comparative Analysis of MCP A2A Agora and ANP,Zeynab Anbiaee; Mahdi Rabbani; Mansur Mirani; Gunjan Piya; Igor Opushnyev; Ali Ghorbani; Sajjad Dadkhah,2026,arXiv,arXiv,preprint,10.48550/arXiv.2602.11327,https://arxiv.org/abs/2602.11327,https://arxiv.org/pdf/2602.11327,non_peer_or_unverified,core_security,general,protocols establish cross-agent identity discovery negotiation and communication boundaries,"Protocol security is directly relevant, but the four-protocol corpus is not exclusively multiagent and includes a tool protocol.",assistant_source_reviewed_pending_author_signoff,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,arXiv API; protocol keyword search,2026-07-01,first version available before cutoff,papers/general/arxiv/2026_anbiaee_protocol_threat_modeling.md
ahad2026sif,Semantic Intent Fragmentation: A Single-Shot Compositional Attack on Multi-Agent AI Pipelines,Tanzim Ahad; Ismail Hossain; Md Jahangir Alam; Sai Puppala; Yoonpyo Lee; Syed Bahauddin Alam; Sajedul Talukder,2026,AAAI Symposium Series,AAAI Symposium Series,conference,10.1609/aaaiss.v9i1.42936,https://ojs.aaai.org/index.php/AAAI-SS/article/view/42936,https://arxiv.org/abs/2604.08608,peer_reviewed,core_security,attack,an orchestrator decomposes one request into locally benign subtasks whose joint plan violates policy,"Strongly relevant to global-vs-local observability and composition, but may be an agentic pipeline rather than a strict LLM-MAS under the proposed boundary.",assistant_source_reviewed_pending_author_signoff,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,AAAI publisher page; DOI metadata; arXiv; prior systematic corpus,2026-07-01,first version available before cutoff,papers/attacks/aaai_symposium/2026_ahad_semantic_intent_fragmentation.md
feng2026sentinelnet,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,Yang Feng; Xudong Pan,2026,The Web Conference,The Web Conference,conference,10.1145/3774904.3792462,https://doi.org/10.1145/3774904.3792462,https://arxiv.org/pdf/2510.16219,peer_reviewed,core_security,defense,each agent scores neighbor messages and dynamically removes low-credit peers,Direct malicious-member detection and mitigation in LLM multi-agent debate.,assistant_source_reviewed_pending_author_signoff,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,ACM DOI registry; WWW metadata; arXiv full text,2026-07-01,first version available before cutoff,papers/defenses/www/2026_feng_sentinelnet.md
wang2026shadows_code,Shadows in the Code: Exploring the Risks and Defenses of LLM-based Multi-Agent Software Development Systems,Xiaoqing Wang; Keman Huang; Bin Liang; Hongyu Li; Xiaoyong Du,2026,AAAI,AAAI,conference,10.1609/aaai.v40i44.41134,https://ojs.aaai.org/index.php/AAAI/article/view/41134,https://ojs.aaai.org/index.php/AAAI/article/download/41134/45095,peer_reviewed,core_security,attack,user requirements or compromised role profiles propagate malicious behavior across development stages,The attacks and defenses are localized to role agents and propagate through a multi-stage software workflow.,assistant_source_reviewed_pending_author_signoff,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",AAAI proceedings; prior corpus,2026-07-01,first version available before cutoff,papers/attacks/aaai/2026_wang_shadows_code.md
ko2026social_dynamics,Social Dynamics as Critical Vulnerabilities that Undermine Objective Decision-Making in LLM Collectives,Changgeon Ko; Jisu Shin; Hoyun Song; Huije Lee; Eui Jun Hwang; Jong C. Park,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.1756,https://aclanthology.org/2026.acl-long.1756/,https://aclanthology.org/2026.acl-long.1756.pdf,peer_reviewed,security_relevant,attack,malicious peers manipulate a representative through coalition and message-level social cues,"Intentional adversarial peers manipulate objective decisions, but the study is also a social-psychology evaluation and does not model a broader technical security boundary.",assistant_source_reviewed_pending_author_signoff,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,ACL Anthology; systematic search,2026-07-01,first version available before cutoff,papers/attacks/acl/2026_ko_social_dynamics.md
kavathekar2026tamas,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,Ishan Kavathekar; Hemang Jain; Ameya Rathod; Ponnurangam Kumaraguru; Tanuja Ganu,2026,ACL,ACL,conference,10.18653/v1/2026.acl-long.1442,https://aclanthology.org/2026.acl-long.1442/,https://aclanthology.org/2026.acl-long.1442.pdf,peer_reviewed,security_relevant,evaluation,five scenarios and three MAS configurations are evaluated jointly,"The benchmark explicitly measures adversarial confidentiality, integrity, availability, tool, identity, and execution failures in LLM MAS.",assistant_source_reviewed_pending_author_signoff,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",ACL Anthology; benchmark search,2026-07-01,first version available before cutoff,papers/evaluations/acl/2026_kavathekar_tamas.md
xu2026trust_paradox,The Trust Paradox in LLM-Based Multi-Agent Systems: When Collaboration Becomes a Security Vulnerability,Zijie Xu; Minfeng Qi; Shiqing Wu; Lefeng Zhang; Qiwen Wei; Han He; Ningran Li,2026,IEEE Transactions on Computational Social Systems,IEEE Transactions on Computational Social Systems,journal,10.1109/TCSS.2026.3695070,https://doi.org/10.1109/TCSS.2026.3695070,https://arxiv.org/abs/2510.18563,peer_reviewed,security_relevant,attack,higher inter-agent trust weakens MNI boundaries and permits cross-role disclosure,"The paper mixes ordinary over-sharing and malicious requests; confidentiality/authorization claims are security-relevant, but not every trust-utility result is an attack claim.",assistant_source_reviewed_pending_author_signoff,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,IEEE DOI metadata; Crossref; arXiv; prior corpus completeness scan,2026-07-01,first version available before cutoff,papers/attacks/journals_ieee_tcss/2026_xu_trust_paradox.md
weckbecker2026_thought_virus,Thought Virus: Viral Misalignment via Subliminal Prompting in Multi-Agent Systems,Moritz Weckbecker; Jonas Müller; Ben Hagag; Michael Mulet,2026,arXiv,arXiv,preprint,10.48550/arXiv.2603.00131,https://arxiv.org/abs/2603.00131,https://arxiv.org/pdf/2603.00131,non_peer_or_unverified,core_security,attack,one seeded concept preference survives paraphrased messages and later hosts,"Interaction-dependent covert propagation and monitorability are relevant, but the primary outcomes are controlled concept preferences/truthfulness rather than a conventional adversarial system compromise.",assistant_source_reviewed_pending_author_signoff,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,arXiv; prior propagation audit,2026-07-01,first version available before cutoff,papers/attacks/arxiv/2026_weckbecker_thought_virus.md
